,version,提出日,提出回数,報告対象期間期末日,追番,第N期,名前空間接頭辞,tag,id,context,開始日,終了日,期末日,連結,値
55,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior1YearInstant,,,2017-06-30,True,7325518000
56,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,CurrentYearInstant,,,2018-06-30,True,8814290000
57,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior4YearInstant,,,2014-06-30,True,524.25
58,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior3YearInstant,,,2015-06-30,True,583.64
59,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior2YearInstant,,,2016-06-30,True,352.71
60,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior1YearInstant,,,2017-06-30,True,206.31
61,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,CurrentYearInstant,,,2018-06-30,True,255.26
62,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,Prior4YearDuration,2013-07-01,2014-06-30,,True,132.8
63,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,Prior3YearDuration,2014-07-01,2015-06-30,,True,85.65
64,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,Prior2YearDuration,2015-07-01,2016-06-30,,True,70.38
65,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,Prior1YearDuration,2016-07-01,2017-06-30,,True,35.35
66,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,CurrentYearDuration,2017-07-01,2018-06-30,,True,56.57
67,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,Prior4YearDuration,2013-07-01,2014-06-30,,True,
68,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,Prior3YearDuration,2014-07-01,2015-06-30,,True,
69,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,Prior2YearDuration,2015-07-01,2016-06-30,,True,
70,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,Prior1YearDuration,2016-07-01,2017-06-30,,True,
71,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,CurrentYearDuration,2017-07-01,2018-06-30,,True,
72,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,Prior4YearInstant,,,2014-06-30,True,0.444
73,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,Prior3YearInstant,,,2015-06-30,True,0.482
74,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,Prior2YearInstant,,,2016-06-30,True,0.494
75,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,Prior1YearInstant,,,2017-06-30,True,0.529
76,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,CurrentYearInstant,,,2018-06-30,True,0.544
77,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,Prior4YearDuration,2013-07-01,2014-06-30,,True,0.287
78,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,Prior3YearDuration,2014-07-01,2015-06-30,,True,0.155
79,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,Prior2YearDuration,2015-07-01,2016-06-30,,True,0.218
80,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,Prior1YearDuration,2016-07-01,2017-06-30,,True,0.185
81,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,CurrentYearDuration,2017-07-01,2018-06-30,,True,0.245
82,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,Prior4YearDuration,2013-07-01,2014-06-30,,True,11.3
83,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,Prior3YearDuration,2014-07-01,2015-06-30,,True,17.0
84,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,Prior2YearDuration,2015-07-01,2016-06-30,,True,7.8
85,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,Prior1YearDuration,2016-07-01,2017-06-30,,True,20.2
86,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,CurrentYearDuration,2017-07-01,2018-06-30,,True,17.0
87,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,Prior4YearDuration,2013-07-01,2014-06-30,,True,994024000
88,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,Prior3YearDuration,2014-07-01,2015-06-30,,True,471276000
89,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,Prior2YearDuration,2015-07-01,2016-06-30,,True,1135934000
90,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,Prior1YearDuration,2016-07-01,2017-06-30,,True,1070201000
91,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,CurrentYearDuration,2017-07-01,2018-06-30,,True,1159472000
92,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,Prior4YearDuration,2013-07-01,2014-06-30,,True,-198997000
93,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,Prior3YearDuration,2014-07-01,2015-06-30,,True,-146861000
94,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,Prior2YearDuration,2015-07-01,2016-06-30,,True,-301484000
95,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,Prior1YearDuration,2016-07-01,2017-06-30,,True,-297429000
96,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,CurrentYearDuration,2017-07-01,2018-06-30,,True,-353910000
97,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,Prior4YearDuration,2013-07-01,2014-06-30,,True,-234275000
98,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,Prior3YearDuration,2014-07-01,2015-06-30,,True,-315743000
99,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,Prior2YearDuration,2015-07-01,2016-06-30,,True,-243579000
100,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,Prior1YearDuration,2016-07-01,2017-06-30,,True,-232227000
101,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,,CurrentYearDuration,2017-07-01,2018-06-30,,True,-184632000
102,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,Prior4YearInstant,,,2014-06-30,True,2805512000
103,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,Prior3YearInstant,,,2015-06-30,True,2816955000
104,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,Prior2YearInstant,,,2016-06-30,True,3406066000
105,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,Prior1YearInstant,,,2017-06-30,True,3947673000
106,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CashAndCashEquivalentsSummaryOfBusinessResults,,CurrentYearInstant,,,2018-06-30,True,4566875000
107,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NumberOfEmployees,,Prior4YearInstant,,,2014-06-30,True,477
108,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NumberOfEmployees,,Prior3YearInstant,,,2015-06-30,True,542
109,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NumberOfEmployees,,Prior2YearInstant,,,2016-06-30,True,603
110,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NumberOfEmployees,,Prior1YearInstant,,,2017-06-30,True,709
111,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NumberOfEmployees,,CurrentYearInstant,,,2018-06-30,True,806
112,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,Prior4YearInstant,,,2014-06-30,True,23
113,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,Prior3YearInstant,,,2015-06-30,True,34
114,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,Prior2YearInstant,,,2016-06-30,True,27
115,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,Prior1YearInstant,,,2017-06-30,True,34
116,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,AverageNumberOfTemporaryWorkers,,CurrentYearInstant,,,2018-06-30,True,48
117,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OperatingRevenue1SummaryOfBusinessResults,,Prior4YearDuration_NonConsolidatedMember,2013-07-01,2014-06-30,,False,1839664000
118,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OperatingRevenue1SummaryOfBusinessResults,,Prior3YearDuration_NonConsolidatedMember,2014-07-01,2015-06-30,,False,1029896000
119,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OperatingRevenue1SummaryOfBusinessResults,,Prior2YearDuration_NonConsolidatedMember,2015-07-01,2016-06-30,,False,1850064000
120,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OperatingRevenue1SummaryOfBusinessResults,,Prior1YearDuration_NonConsolidatedMember,2016-07-01,2017-06-30,,False,1743500000
121,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OperatingRevenue1SummaryOfBusinessResults,,CurrentYearDuration_NonConsolidatedMember,2017-07-01,2018-06-30,,False,1751837000
122,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior4YearDuration_NonConsolidatedMember,2013-07-01,2014-06-30,,False,543604000
123,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior3YearDuration_NonConsolidatedMember,2014-07-01,2015-06-30,,False,68903000
124,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior2YearDuration_NonConsolidatedMember,2015-07-01,2016-06-30,,False,720604000
125,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior1YearDuration_NonConsolidatedMember,2016-07-01,2017-06-30,,False,561938000
126,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,CurrentYearDuration_NonConsolidatedMember,2017-07-01,2018-06-30,,False,679684000
127,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,Prior4YearDuration_NonConsolidatedMember,2013-07-01,2014-06-30,,False,467860000
128,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,Prior3YearDuration_NonConsolidatedMember,2014-07-01,2015-06-30,,False,69248000
129,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,Prior2YearDuration_NonConsolidatedMember,2015-07-01,2016-06-30,,False,599689000
130,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,Prior1YearDuration_NonConsolidatedMember,2016-07-01,2017-06-30,,False,478788000
131,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,CurrentYearDuration_NonConsolidatedMember,2017-07-01,2018-06-30,,False,642379000
132,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2014-06-30,False,288400000
133,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2015-06-30,False,288400000
134,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2016-06-30,False,288400000
135,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2017-06-30,False,288400000
136,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2018-06-30,False,288400000
137,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2014-06-30,False,4694000
138,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2015-06-30,False,4694000
139,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2016-06-30,False,4694000
140,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2017-06-30,False,9388000
141,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2018-06-30,False,18776000
142,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2014-06-30,False,2147110000
143,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2015-06-30,False,2089618000
144,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2016-06-30,False,2603661000
145,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2017-06-30,False,2979276000
146,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2018-06-30,False,3480465000
147,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2014-06-30,False,4582712000
148,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2015-06-30,False,4245479000
149,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2016-06-30,False,4682279000
150,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2017-06-30,False,5388194000
151,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2018-06-30,False,6029542000
152,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2014-06-30,False,457.44
153,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2015-06-30,False,445.19
154,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2016-06-30,False,277.35
155,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2017-06-30,False,158.69
156,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2018-06-30,False,185.38
157,2,2018-09-19,1,2018-06-30,0,0,jpcrp_cor,DividendPaidPerShareSummaryOfBusinessResults,,Prior4YearDuration_NonConsolidatedMember,2013-07-01,2014-06-30,,False,27
