,version,提出日,提出回数,報告対象期間期末日,追番,第N期,名前空間接頭辞,tag,id,context,開始日,終了日,期末日,連結,値
13,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,IndustryCodeWhenFinancialStatementsArePreparedInAccordanceWithIndustrySpecificRegulationsDEI,,FilingDateInstant,,,2017-09-26,True,cte
14,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,CurrentFiscalYearStartDateDEI,,FilingDateInstant,,,2017-09-26,True,2016-07-01 00:00:00
15,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,CurrentPeriodEndDateDEI,,FilingDateInstant,,,2017-09-26,True,2017-06-30 00:00:00
16,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,TypeOfCurrentPeriodDEI,,FilingDateInstant,,,2017-09-26,True,FY
17,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,CurrentFiscalYearEndDateDEI,,FilingDateInstant,,,2017-09-26,True,2017-06-30 00:00:00
18,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,PreviousFiscalYearStartDateDEI,,FilingDateInstant,,,2017-09-26,True,2015-07-01 00:00:00
19,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,ComparativePeriodEndDateDEI,,FilingDateInstant,,,2017-09-26,True,2016-06-30 00:00:00
20,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,PreviousFiscalYearEndDateDEI,,FilingDateInstant,,,2017-09-26,True,2016-06-30 00:00:00
21,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,NextFiscalYearStartDateDEI,,FilingDateInstant,,,2017-09-26,True,
22,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,EndDateOfQuarterlyOrSemiAnnualPeriodOfNextFiscalYearDEI,,FilingDateInstant,,,2017-09-26,True,
23,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,AmendmentFlagDEI,,FilingDateInstant,,,2017-09-26,True,False
24,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,IdentificationOfDocumentSubjectToAmendmentDEI,,FilingDateInstant,,,2017-09-26,True,
25,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,ReportAmendmentFlagDEI,,FilingDateInstant,,,2017-09-26,True,False
26,2,2017-09-26,1,2017-06-30,0,0,jpdei_cor,XBRLAmendmentFlagDEI,,FilingDateInstant,,,2017-09-26,True,False
27,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetSalesSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,6732302000
28,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetSalesSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,8300489000
29,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetSalesSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,8928777000
30,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetSalesSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,9612878000
31,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetSalesSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,10532392000
32,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,629119000
33,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,1079475000
34,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,795528000
35,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,1112546000
36,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,1308887000
37,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,362792000
38,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,623343000
39,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,402033000
40,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,660729000
41,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,663606000
42,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ComprehensiveIncomeSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,365886000
43,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ComprehensiveIncomeSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,623733000
44,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ComprehensiveIncomeSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,405524000
45,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ComprehensiveIncomeSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,656127000
46,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,ComprehensiveIncomeSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,665659000
47,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior4YearInstant,,,2013-06-30,True,1879247000
48,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior3YearInstant,,,2014-06-30,True,2460737000
49,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior2YearInstant,,,2015-06-30,True,2739493000
50,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior1YearInstant,,,2016-06-30,True,3311089000
51,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,CurrentYearInstant,,,2017-06-30,True,3873381000
52,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior4YearInstant,,,2013-06-30,True,4785839000
53,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior3YearInstant,,,2014-06-30,True,5537498000
54,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior2YearInstant,,,2015-06-30,True,5681530000
55,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior1YearInstant,,,2016-06-30,True,6709167000
56,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,CurrentYearInstant,,,2017-06-30,True,7325518000
57,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior4YearInstant,,,2013-06-30,True,400.37
58,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior3YearInstant,,,2014-06-30,True,524.25
