"indicatorCd","unitCd","statCd","regionCd","timeCd","cycle","regionRank","isSeasonal","isProvisional","value","cellAnnotations"
"0201020000000010000","090","20020101","47000","1982CY00","3","3","1","0","1127000",
"0201020000000010000","090","20020101","01000","1983CY00","3","3","1","0","5648000",
"0201020000000010000","090","20020101","02000","1983CY00","3","3","1","0","1526000",
"0201020000000010000","090","20020101","03000","1983CY00","3","3","1","0","1430000",
"0201020000000010000","090","20020101","04000","1983CY00","3","3","1","0","2140000",
"0201020000000010000","090","20020101","05000","1983CY00","3","3","1","0","1255000",
"0201020000000010000","090","20020101","06000","1983CY00","3","3","1","0","1257000",
"0201020000000010000","090","20020101","07000","1983CY00","3","3","1","0","2058000",
"0201020000000010000","090","20020101","08000","1983CY00","3","3","1","0","2665000",
"0201020000000010000","090","20020101","09000","1983CY00","3","3","1","0","1832000",
"0201020000000010000","090","20020101","10000","1983CY00","3","3","1","0","1890000",
"0201020000000010000","090","20020101","11000","1983CY00","3","3","1","0","5687000",
"0201020000000010000","090","20020101","12000","1983CY00","3","3","1","0","4991000",
"0201020000000010000","090","20020101","13000","1983CY00","3","3","1","0","11600000",
"0201020000000010000","090","20020101","14000","1983CY00","3","3","1","0","7189000",
"0201020000000010000","090","20020101","15000","1983CY00","3","3","1","0","2466000",
"0201020000000010000","090","20020101","16000","1983CY00","3","3","1","0","1111000",
"0201020000000010000","090","20020101","17000","1983CY00","3","3","1","0","1138000",
"0201020000000010000","090","20020101","18000","1983CY00","3","3","1","0","804000",
"0201020000000010000","090","20020101","19000","1983CY00","3","3","1","0","818000",
"0201020000000010000","090","20020101","20000","1983CY00","3","3","1","0","2107000",
"0201020000000010000","090","20020101","21000","1983CY00","3","3","1","0","1994000",
"0201020000000010000","090","20020101","22000","1983CY00","3","3","1","0","3514000",
"0201020000000010000","090","20020101","23000","1983CY00","3","3","1","0","6301000",
"0201020000000010000","090","20020101","24000","1983CY00","3","3","1","0","1720000",
"0201020000000010000","090","20020101","25000","1983CY00","3","3","1","0","1120000",
"0201020000000010000","090","20020101","26000","1983CY00","3","3","1","0","2524000",
"0201020000000010000","090","20020101","27000","1983CY00","3","3","1","0","8417000",
"0201020000000010000","090","20020101","28000","1983CY00","3","3","1","0","5152000",
"0201020000000010000","090","20020101","29000","1983CY00","3","3","1","0","1266000",
"0201020000000010000","090","20020101","30000","1983CY00","3","3","1","0","1085000",
"0201020000000010000","090","20020101","31000","1983CY00","3","3","1","0","610000",
"0201020000000010000","090","20020101","32000","1983CY00","3","3","1","0","789000",
"0201020000000010000","090","20020101","33000","1983CY00","3","3","1","0","1893000",
"0201020000000010000","090","20020101","34000","1983CY00","3","3","1","0","2777000",
"0201020000000010000","090","20020101","35000","1983CY00","3","3","1","0","1586000",
"0201020000000010000","090","20020101","36000","1983CY00","3","3","1","0","831000",
"0201020000000010000","090","20020101","37000","1983CY00","3","3","1","0","1013000",
"0201020000000010000","090","20020101","38000","1983CY00","3","3","1","0","1519000",
"0201020000000010000","090","20020101","39000","1983CY00","3","3","1","0","837000",
"0201020000000010000","090","20020101","40000","1983CY00","3","3","1","0","4641000",
"0201020000000010000","090","20020101","41000","1983CY00","3","3","1","0","875000",
"0201020000000010000","090","20020101","42000","1983CY00","3","3","1","0","1592000",
"0201020000000010000","090","20020101","43000","1983CY00","3","3","1","0","1817000",
"0201020000000010000","090","20020101","44000","1983CY00","3","3","1","0","1240000",
"0201020000000010000","090","20020101","45000","1983CY00","3","3","1","0","1169000",
"0201020000000010000","090","20020101","46000","1983CY00","3","3","1","0","1805000",
"0201020000000010000","090","20020101","47000","1983CY00","3","3","1","0","1141000",
"0201020000000010000","090","20020101","01000","1984CY00","3","3","1","0","5664000",
"0201020000000010000","090","20020101","02000","1984CY00","3","3","1","0","1525000",
"0201020000000010000","090","20020101","03000","1984CY00","3","3","1","0","1432000",
"0201020000000010000","090","20020101","04000","1984CY00","3","3","1","0","2156000",
"0201020000000010000","090","20020101","05000","1984CY00","3","3","1","0","1254000",
"0201020000000010000","090","20020101","06000","1984CY00","3","3","1","0","1259000",
"0201020000000010000","090","20020101","07000","1984CY00","3","3","1","0","2068000",
"0201020000000010000","090","20020101","08000","1984CY00","3","3","1","0","2692000",
"0201020000000010000","090","20020101","09000","1984CY00","3","3","1","0","1847000",
"0201020000000010000","090","20020101","10000","1984CY00","3","3","1","0","1904000",
"0201020000000010000","090","20020101","11000","1984CY00","3","3","1","0","5770000",
"0201020000000010000","090","20020101","12000","1984CY00","3","3","1","0","5064000",
"0201020000000010000","090","20020101","13000","1984CY00","3","3","1","0","11654000",
"0201020000000010000","090","20020101","14000","1984CY00","3","3","1","0","7289000",
"0201020000000010000","090","20020101","15000","1984CY00","3","3","1","0","2471000",
"0201020000000010000","090","20020101","16000","1984CY00","3","3","1","0","1114000",
"0201020000000010000","090","20020101","17000","1984CY00","3","3","1","0","1144000",
"0201020000000010000","090","20020101","18000","1984CY00","3","3","1","0","808000",
"0201020000000010000","090","20020101","19000","1984CY00","3","3","1","0","824000",
"0201020000000010000","090","20020101","20000","1984CY00","3","3","1","0","2119000",
"0201020000000010000","090","20020101","21000","1984CY00","3","3","1","0","2007000",
"0201020000000010000","090","20020101","22000","1984CY00","3","3","1","0","3538000",
"0201020000000010000","090","20020101","23000","1984CY00","3","3","1","0","6348000",
"0201020000000010000","090","20020101","24000","1984CY00","3","3","1","0","1728000",
"0201020000000010000","090","20020101","25000","1984CY00","3","3","1","0","1133000",
"0201020000000010000","090","20020101","26000","1984CY00","3","3","1","0","2533000",
"0201020000000010000","090","20020101","27000","1984CY00","3","3","1","0","8459000",
"0201020000000010000","090","20020101","28000","1984CY00","3","3","1","0","5176000",
"0201020000000010000","090","20020101","29000","1984CY00","3","3","1","0","1284000",
"0201020000000010000","090","20020101","30000","1984CY00","3","3","1","0","1084000",
"0201020000000010000","090","20020101","31000","1984CY00","3","3","1","0","612000",
"0201020000000010000","090","20020101","32000","1984CY00","3","3","1","0","791000",
"0201020000000010000","090","20020101","33000","1984CY00","3","3","1","0","1901000",
"0201020000000010000","090","20020101","34000","1984CY00","3","3","1","0","2791000",
"0201020000000010000","090","20020101","35000","1984CY00","3","3","1","0","1587000",
"0201020000000010000","090","20020101","36000","1984CY00","3","3","1","0","833000",
"0201020000000010000","090","20020101","37000","1984CY00","3","3","1","0","1017000",
"0201020000000010000","090","20020101","38000","1984CY00","3","3","1","0","1524000",
"0201020000000010000","090","20020101","39000","1984CY00","3","3","1","0","838000",
"0201020000000010000","090","20020101","40000","1984CY00","3","3","1","0","4671000",
"0201020000000010000","090","20020101","41000","1984CY00","3","3","1","0","877000",
"0201020000000010000","090","20020101","42000","1984CY00","3","3","1","0","1592000",
"0201020000000010000","090","20020101","43000","1984CY00","3","3","1","0","1828000",
"0201020000000010000","090","20020101","44000","1984CY00","3","3","1","0","1245000",
"0201020000000010000","090","20020101","45000","1984CY00","3","3","1","0","1172000",
"0201020000000010000","090","20020101","46000","1984CY00","3","3","1","0","1812000",
"0201020000000010000","090","20020101","47000","1984CY00","3","3","1","0","1157000",
"0201020000000010000","090","20020101","01000","1985CY00","3","3","1","0","5670327",
"0201020000000010000","090","20020101","02000","1985CY00","3","3","1","0","1522419",
"0201020000000010000","090","20020101","03000","1985CY00","3","3","1","0","1431905",
"0201020000000010000","090","20020101","04000","1985CY00","3","3","1","0","2170754",
"0201020000000010000","090","20020101","05000","1985CY00","3","3","1","0","1252713",
"0201020000000010000","090","20020101","06000","1985CY00","3","3","1","0","1260671",
"0201020000000010000","090","20020101","07000","1985CY00","3","3","1","0","2077598",
"0201020000000010000","090","20020101","08000","1985CY00","3","3","1","0","2718777",
"0201020000000010000","090","20020101","09000","1985CY00","3","3","1","0","1862873",
"0201020000000010000","090","20020101","10000","1985CY00","3","3","1","0","1917320",
"0201020000000010000","090","20020101","11000","1985CY00","3","3","1","0","5846205",
"0201020000000010000","090","20020101","12000","1985CY00","3","3","1","0","5131348",
"0201020000000010000","090","20020101","13000","1985CY00","3","3","1","0","11706066",
"0201020000000010000","090","20020101","14000","1985CY00","3","3","1","0","7388546",
"0201020000000010000","090","20020101","15000","1985CY00","3","3","1","0","2475219",
"0201020000000010000","090","20020101","16000","1985CY00","3","3","1","0","1116324",
"0201020000000010000","090","20020101","17000","1985CY00","3","3","1","0","1148785",
"0201020000000010000","090","20020101","18000","1985CY00","3","3","1","0","812660",
"0201020000000010000","090","20020101","19000","1985CY00","3","3","1","0","831115",
"0201020000000010000","090","20020101","20000","1985CY00","3","3","1","0","2131316",
"0201020000000010000","090","20020101","21000","1985CY00","3","3","1","0","2018449",
"0201020000000010000","090","20020101","22000","1985CY00","3","3","1","0","3565549",
"0201020000000010000","090","20020101","23000","1985CY00","3","3","1","0","6399208",
"0201020000000010000","090","20020101","24000","1985CY00","3","3","1","0","1738994",
"0201020000000010000","090","20020101","25000","1985CY00","3","3","1","0","1147818",
"0201020000000010000","090","20020101","26000","1985CY00","3","3","1","0","2540266",
"0201020000000010000","090","20020101","27000","1985CY00","3","3","1","0","8487560",
"0201020000000010000","090","20020101","28000","1985CY00","3","3","1","0","5199755",
"0201020000000010000","090","20020101","29000","1985CY00","3","3","1","0","1298168",
"0201020000000010000","090","20020101","30000","1985CY00","3","3","1","0","1082589",
"0201020000000010000","090","20020101","31000","1985CY00","3","3","1","0","614202",
"0201020000000010000","090","20020101","32000","1985CY00","3","3","1","0","792939",
"0201020000000010000","090","20020101","33000","1985CY00","3","3","1","0","1908444",
"0201020000000010000","090","20020101","34000","1985CY00","3","3","1","0","2802855",
"0201020000000010000","090","20020101","35000","1985CY00","3","3","1","0","1587656",
"0201020000000010000","090","20020101","36000","1985CY00","3","3","1","0","834274",
"0201020000000010000","090","20020101","37000","1985CY00","3","3","1","0","1021121",
"0201020000000010000","090","20020101","38000","1985CY00","3","3","1","0","1527753",
"0201020000000010000","090","20020101","39000","1985CY00","3","3","1","0","837458",
"0201020000000010000","090","20020101","40000","1985CY00","3","3","1","0","4691991",
"0201020000000010000","090","20020101","41000","1985CY00","3","3","1","0","878603",
"0201020000000010000","090","20020101","42000","1985CY00","3","3","1","0","1590432",
"0201020000000010000","090","20020101","43000","1985CY00","3","3","1","0","1835238",
"0201020000000010000","090","20020101","44000","1985CY00","3","3","1","0","1247086",
"0201020000000010000","090","20020101","45000","1985CY00","3","3","1","0","1174128",
"0201020000000010000","090","20020101","46000","1985CY00","3","3","1","0","1817746",
"0201020000000010000","090","20020101","47000","1985CY00","3","3","1","0","1174261",
"0201020000000010000","090","20020101","01000","1986CY00","3","3","1","0","5666000",
"0201020000000010000","090","20020101","02000","1986CY00","3","3","1","0","1516000",
"0201020000000010000","090","20020101","03000","1986CY00","3","3","1","0","1429000",
"0201020000000010000","090","20020101","04000","1986CY00","3","3","1","0","2185000",
"0201020000000010000","090","20020101","05000","1986CY00","3","3","1","0","1247000",
"0201020000000010000","090","20020101","06000","1986CY00","3","3","1","0","1261000",
"0201020000000010000","090","20020101","07000","1986CY00","3","3","1","0","2082000",
"0201020000000010000","090","20020101","08000","1986CY00","3","3","1","0","2739000",
"0201020000000010000","090","20020101","09000","1986CY00","3","3","1","0","1876000",
"0201020000000010000","090","20020101","10000","1986CY00","3","3","1","0","1926000",
"0201020000000010000","090","20020101","11000","1986CY00","3","3","1","0","5937000",
"0201020000000010000","090","20020101","12000","1986CY00","3","3","1","0","5202000",
"0201020000000010000","090","20020101","13000","1986CY00","3","3","1","0","11774000",
"0201020000000010000","090","20020101","14000","1986CY00","3","3","1","0","7508000",
"0201020000000010000","090","20020101","15000","1986CY00","3","3","1","0","2475000",
"0201020000000010000","090","20020101","16000","1986CY00","3","3","1","0","1117000",
"0201020000000010000","090","20020101","17000","1986CY00","3","3","1","0","1152000",
"0201020000000010000","090","20020101","18000","1986CY00","3","3","1","0","815000",
"0201020000000010000","090","20020101","19000","1986CY00","3","3","1","0","836000",
"0201020000000010000","090","20020101","20000","1986CY00","3","3","1","0","2137000",
"0201020000000010000","090","20020101","21000","1986CY00","3","3","1","0","2026000",
"0201020000000010000","090","20020101","22000","1986CY00","3","3","1","0","3586000",
"0201020000000010000","090","20020101","23000","1986CY00","3","3","1","0","6457000",
"0201020000000010000","090","20020101","24000","1986CY00","3","3","1","0","1748000",
"0201020000000010000","090","20020101","25000","1986CY00","3","3","1","0","1158000",
"0201020000000010000","090","20020101","26000","1986CY00","3","3","1","0","2550000",
"0201020000000010000","090","20020101","27000","1986CY00","3","3","1","0","8532000",
"0201020000000010000","090","20020101","28000","1986CY00","3","3","1","0","5223000",
"0201020000000010000","090","20020101","29000","1986CY00","3","3","1","0","1311000",
"0201020000000010000","090","20020101","30000","1986CY00","3","3","1","0","1079000",
"0201020000000010000","090","20020101","31000","1986CY00","3","3","1","0","614000",
"0201020000000010000","090","20020101","32000","1986CY00","3","3","1","0","791000",
"0201020000000010000","090","20020101","33000","1986CY00","3","3","1","0","1913000",
"0201020000000010000","090","20020101","34000","1986CY00","3","3","1","0","2813000",
"0201020000000010000","090","20020101","35000","1986CY00","3","3","1","0","1584000",
"0201020000000010000","090","20020101","36000","1986CY00","3","3","1","0","834000",
"0201020000000010000","090","20020101","37000","1986CY00","3","3","1","0","1022000",
"0201020000000010000","090","20020101","38000","1986CY00","3","3","1","0","1525000",
"0201020000000010000","090","20020101","39000","1986CY00","3","3","1","0","837000",
"0201020000000010000","090","20020101","40000","1986CY00","3","3","1","0","4715000",
"0201020000000010000","090","20020101","41000","1986CY00","3","3","1","0","879000",
"0201020000000010000","090","20020101","42000","1986CY00","3","3","1","0","1586000",
"0201020000000010000","090","20020101","43000","1986CY00","3","3","1","0","1838000",
"0201020000000010000","090","20020101","44000","1986CY00","3","3","1","0","1246000",
"0201020000000010000","090","20020101","45000","1986CY00","3","3","1","0","1173000",
"0201020000000010000","090","20020101","46000","1986CY00","3","3","1","0","1815000",
"0201020000000010000","090","20020101","47000","1986CY00","3","3","1","0","1186000",
"0201020000000010000","090","20020101","01000","1987CY00","3","3","1","0","5653000",
"0201020000000010000","090","20020101","02000","1987CY00","3","3","1","0","1509000",
"0201020000000010000","090","20020101","03000","1987CY00","3","3","1","0","1425000",
"0201020000000010000","090","20020101","04000","1987CY00","3","3","1","0","2202000",
"0201020000000010000","090","20020101","05000","1987CY00","3","3","1","0","1242000",
"0201020000000010000","090","20020101","06000","1987CY00","3","3","1","0","1261000",
"0201020000000010000","090","20020101","07000","1987CY00","3","3","1","0","2088000",
"0201020000000010000","090","20020101","08000","1987CY00","3","3","1","0","2761000",
"0201020000000010000","090","20020101","09000","1987CY00","3","3","1","0","1890000",
"0201020000000010000","090","20020101","10000","1987CY00","3","3","1","0","1934000",
"0201020000000010000","090","20020101","11000","1987CY00","3","3","1","0","6051000",
"0201020000000010000","090","20020101","12000","1987CY00","3","3","1","0","5287000",
"0201020000000010000","090","20020101","13000","1987CY00","3","3","1","0","11776000",
"0201020000000010000","090","20020101","14000","1987CY00","3","3","1","0","7635000",
"0201020000000010000","090","20020101","15000","1987CY00","3","3","1","0","2473000",
"0201020000000010000","090","20020101","16000","1987CY00","3","3","1","0","1118000",
"0201020000000010000","090","20020101","17000","1987CY00","3","3","1","0","1154000",
"0201020000000010000","090","20020101","18000","1987CY00","3","3","1","0","817000",
"0201020000000010000","090","20020101","19000","1987CY00","3","3","1","0","839000",
"0201020000000010000","090","20020101","20000","1987CY00","3","3","1","0","2141000",
"0201020000000010000","090","20020101","21000","1987CY00","3","3","1","0","2034000",
"0201020000000010000","090","20020101","22000","1987CY00","3","3","1","0","3606000",
"0201020000000010000","090","20020101","23000","1987CY00","3","3","1","0","6509000",
"0201020000000010000","090","20020101","24000","1987CY00","3","3","1","0","1756000",
"0201020000000010000","090","20020101","25000","1987CY00","3","3","1","0","1170000",
"0201020000000010000","090","20020101","26000","1987CY00","3","3","1","0","2555000",
"0201020000000010000","090","20020101","27000","1987CY00","3","3","1","0","8564000",
"0201020000000010000","090","20020101","28000","1987CY00","3","3","1","0","5243000",
"0201020000000010000","090","20020101","29000","1987CY00","3","3","1","0","1326000",
"0201020000000010000","090","20020101","30000","1987CY00","3","3","1","0","1075000",
"0201020000000010000","090","20020101","31000","1987CY00","3","3","1","0","615000",
"0201020000000010000","090","20020101","32000","1987CY00","3","3","1","0","790000",
"0201020000000010000","090","20020101","33000","1987CY00","3","3","1","0","1916000",
"0201020000000010000","090","20020101","34000","1987CY00","3","3","1","0","2819000",
"0201020000000010000","090","20020101","35000","1987CY00","3","3","1","0","1579000",
"0201020000000010000","090","20020101","36000","1987CY00","3","3","1","0","835000",
"0201020000000010000","090","20020101","37000","1987CY00","3","3","1","0","1023000",
"0201020000000010000","090","20020101","38000","1987CY00","3","3","1","0","1522000",
"0201020000000010000","090","20020101","39000","1987CY00","3","3","1","0","835000",
"0201020000000010000","090","20020101","40000","1987CY00","3","3","1","0","4731000",
"0201020000000010000","090","20020101","41000","1987CY00","3","3","1","0","879000",
"0201020000000010000","090","20020101","42000","1987CY00","3","3","1","0","1580000",
"0201020000000010000","090","20020101","43000","1987CY00","3","3","1","0","1840000",
"0201020000000010000","090","20020101","44000","1987CY00","3","3","1","0","1244000",
"0201020000000010000","090","20020101","45000","1987CY00","3","3","1","0","1173000",
"0201020000000010000","090","20020101","46000","1987CY00","3","3","1","0","1814000",
"0201020000000010000","090","20020101","47000","1987CY00","3","3","1","0","1196000",
"0201020000000010000","090","20020101","01000","1988CY00","3","3","1","0","5648000",
"0201020000000010000","090","20020101","02000","1988CY00","3","3","1","0","1500000",
"0201020000000010000","090","20020101","03000","1988CY00","3","3","1","0","1422000",
"0201020000000010000","090","20020101","04000","1988CY00","3","3","1","0","2216000",
"0201020000000010000","090","20020101","05000","1988CY00","3","3","1","0","1237000",
"0201020000000010000","090","20020101","06000","1988CY00","3","3","1","0","1261000",
"0201020000000010000","090","20020101","07000","1988CY00","3","3","1","0","2092000",
"0201020000000010000","090","20020101","08000","1988CY00","3","3","1","0","2786000",
"0201020000000010000","090","20020101","09000","1988CY00","3","3","1","0","1901000",
"0201020000000010000","090","20020101","10000","1988CY00","3","3","1","0","1941000",
"0201020000000010000","090","20020101","11000","1988CY00","3","3","1","0","6170000",
"0201020000000010000","090","20020101","12000","1988CY00","3","3","1","0","5381000",
"0201020000000010000","090","20020101","13000","1988CY00","3","3","1","0","11747000",
"0201020000000010000","090","20020101","14000","1988CY00","3","3","1","0","7740000",
"0201020000000010000","090","20020101","15000","1988CY00","3","3","1","0","2473000",
"0201020000000010000","090","20020101","16000","1988CY00","3","3","1","0","1118000",
"0201020000000010000","090","20020101","17000","1988CY00","3","3","1","0","1156000",
"0201020000000010000","090","20020101","18000","1988CY00","3","3","1","0","817000",
"0201020000000010000","090","20020101","19000","1988CY00","3","3","1","0","843000",
"0201020000000010000","090","20020101","20000","1988CY00","3","3","1","0","2142000",
"0201020000000010000","090","20020101","21000","1988CY00","3","3","1","0","2040000",
"0201020000000010000","090","20020101","22000","1988CY00","3","3","1","0","3623000",
"0201020000000010000","090","20020101","23000","1988CY00","3","3","1","0","6547000",
"0201020000000010000","090","20020101","24000","1988CY00","3","3","1","0","1763000",
"0201020000000010000","090","20020101","25000","1988CY00","3","3","1","0","1182000",
"0201020000000010000","090","20020101","26000","1988CY00","3","3","1","0","2558000",
"0201020000000010000","090","20020101","27000","1988CY00","3","3","1","0","8574000",
"0201020000000010000","090","20020101","28000","1988CY00","3","3","1","0","5266000",
"0201020000000010000","090","20020101","29000","1988CY00","3","3","1","0","1341000",
"0201020000000010000","090","20020101","30000","1988CY00","3","3","1","0","1071000",
"0201020000000010000","090","20020101","31000","1988CY00","3","3","1","0","615000",
"0201020000000010000","090","20020101","32000","1988CY00","3","3","1","0","787000",
"0201020000000010000","090","20020101","33000","1988CY00","3","3","1","0","1916000",
"0201020000000010000","090","20020101","34000","1988CY00","3","3","1","0","2823000",
"0201020000000010000","090","20020101","35000","1988CY00","3","3","1","0","1574000",
"0201020000000010000","090","20020101","36000","1988CY00","3","3","1","0","834000",
"0201020000000010000","090","20020101","37000","1988CY00","3","3","1","0","1023000",
"0201020000000010000","090","20020101","38000","1988CY00","3","3","1","0","1519000",
"0201020000000010000","090","20020101","39000","1988CY00","3","3","1","0","832000",
"0201020000000010000","090","20020101","40000","1988CY00","3","3","1","0","4748000",
"0201020000000010000","090","20020101","41000","1988CY00","3","3","1","0","879000",
"0201020000000010000","090","20020101","42000","1988CY00","3","3","1","0","1575000",
"0201020000000010000","090","20020101","43000","1988CY00","3","3","1","0","1840000",
"0201020000000010000","090","20020101","44000","1988CY00","3","3","1","0","1240000",
"0201020000000010000","090","20020101","45000","1988CY00","3","3","1","0","1172000",
"0201020000000010000","090","20020101","46000","1988CY00","3","3","1","0","1810000",
"0201020000000010000","090","20020101","47000","1988CY00","3","3","1","0","1204000",
"0201020000000010000","090","20020101","01000","1989CY00","3","3","1","0","5641000",
"0201020000000010000","090","20020101","02000","1989CY00","3","3","1","0","1490000",
"0201020000000010000","090","20020101","03000","1989CY00","3","3","1","0","1417000",
"0201020000000010000","090","20020101","04000","1989CY00","3","3","1","0","2231000",
"0201020000000010000","090","20020101","05000","1989CY00","3","3","1","0","1231000",
"0201020000000010000","090","20020101","06000","1989CY00","3","3","1","0","1259000",
"0201020000000010000","090","20020101","07000","1989CY00","3","3","1","0","2096000",
"0201020000000010000","090","20020101","08000","1989CY00","3","3","1","0","2812000",
"0201020000000010000","090","20020101","09000","1989CY00","3","3","1","0","1913000",
"0201020000000010000","090","20020101","10000","1989CY00","3","3","1","0","1950000",
"0201020000000010000","090","20020101","11000","1989CY00","3","3","1","0","6280000",
"0201020000000010000","090","20020101","12000","1989CY00","3","3","1","0","5462000",
"0201020000000010000","090","20020101","13000","1989CY00","3","3","1","0","11717000",
"0201020000000010000","090","20020101","14000","1989CY00","3","3","1","0","7833000",
"0201020000000010000","090","20020101","15000","1989CY00","3","3","1","0","2472000",
"0201020000000010000","090","20020101","16000","1989CY00","3","3","1","0","1118000",
"0201020000000010000","090","20020101","17000","1989CY00","3","3","1","0","1159000",
"0201020000000010000","090","20020101","18000","1989CY00","3","3","1","0","818000",
"0201020000000010000","090","20020101","19000","1989CY00","3","3","1","0","846000",
"0201020000000010000","090","20020101","20000","1989CY00","3","3","1","0","2145000",
"0201020000000010000","090","20020101","21000","1989CY00","3","3","1","0","2047000",
"0201020000000010000","090","20020101","22000","1989CY00","3","3","1","0","3639000",
"0201020000000010000","090","20020101","23000","1989CY00","3","3","1","0","6587000",
"0201020000000010000","090","20020101","24000","1989CY00","3","3","1","0","1772000",
"0201020000000010000","090","20020101","25000","1989CY00","3","3","1","0","1197000",
"0201020000000010000","090","20020101","26000","1989CY00","3","3","1","0","2558000",
"0201020000000010000","090","20020101","27000","1989CY00","3","3","1","0","8568000",
"0201020000000010000","090","20020101","28000","1989CY00","3","3","1","0","5294000",
"0201020000000010000","090","20020101","29000","1989CY00","3","3","1","0","1356000",
"0201020000000010000","090","20020101","30000","1989CY00","3","3","1","0","1070000",
"0201020000000010000","090","20020101","31000","1989CY00","3","3","1","0","614000",
"0201020000000010000","090","20020101","32000","1989CY00","3","3","1","0","783000",
"0201020000000010000","090","20020101","33000","1989CY00","3","3","1","0","1917000",
"0201020000000010000","090","20020101","34000","1989CY00","3","3","1","0","2826000",
"0201020000000010000","090","20020101","35000","1989CY00","3","3","1","0","1568000",
"0201020000000010000","090","20020101","36000","1989CY00","3","3","1","0","832000",
"0201020000000010000","090","20020101","37000","1989CY00","3","3","1","0","1022000",
"0201020000000010000","090","20020101","38000","1989CY00","3","3","1","0","1516000",
"0201020000000010000","090","20020101","39000","1989CY00","3","3","1","0","829000",
"0201020000000010000","090","20020101","40000","1989CY00","3","3","1","0","4767000",
"0201020000000010000","090","20020101","41000","1989CY00","3","3","1","0","877000",
"0201020000000010000","090","20020101","42000","1989CY00","3","3","1","0","1566000",
"0201020000000010000","090","20020101","43000","1989CY00","3","3","1","0","1839000",
"0201020000000010000","090","20020101","44000","1989CY00","3","3","1","0","1237000",
"0201020000000010000","090","20020101","45000","1989CY00","3","3","1","0","1170000",
"0201020000000010000","090","20020101","46000","1989CY00","3","3","1","0","1804000",
"0201020000000010000","090","20020101","47000","1989CY00","3","3","1","0","1211000",
"0201020000000010000","090","20020101","01000","1990CY00","3","3","1","0","5625267",
"0201020000000010000","090","20020101","02000","1990CY00","3","3","1","0","1479738",
"0201020000000010000","090","20020101","03000","1990CY00","3","3","1","0","1414707",
"0201020000000010000","090","20020101","04000","1990CY00","3","3","1","0","2236097",
"0201020000000010000","090","20020101","05000","1990CY00","3","3","1","0","1225634",
"0201020000000010000","090","20020101","06000","1990CY00","3","3","1","0","1256142",
"0201020000000010000","090","20020101","07000","1990CY00","3","3","1","0","2097675",
"0201020000000010000","090","20020101","08000","1990CY00","3","3","1","0","2830581",
"0201020000000010000","090","20020101","09000","1990CY00","3","3","1","0","1924545",
"0201020000000010000","090","20020101","10000","1990CY00","3","3","1","0","1954565",
"0201020000000010000","090","20020101","11000","1990CY00","3","3","1","0","6356816",
"0201020000000010000","090","20020101","12000","1990CY00","3","3","1","0","5510822",
"0201020000000010000","090","20020101","13000","1990CY00","3","3","1","0","11602957",
"0201020000000010000","090","20020101","14000","1990CY00","3","3","1","0","7893254",
"0201020000000010000","090","20020101","15000","1990CY00","3","3","1","0","2468517",
"0201020000000010000","090","20020101","16000","1990CY00","3","3","1","0","1116017",
"0201020000000010000","090","20020101","17000","1990CY00","3","3","1","0","1158407",
"0201020000000010000","090","20020101","18000","1990CY00","3","3","1","0","817978",
"0201020000000010000","090","20020101","19000","1990CY00","3","3","1","0","849349",
"0201020000000010000","090","20020101","20000","1990CY00","3","3","1","0","2147837",
"0201020000000010000","090","20020101","21000","1990CY00","3","3","1","0","2054248",
"0201020000000010000","090","20020101","22000","1990CY00","3","3","1","0","3649356",
"0201020000000010000","090","20020101","23000","1990CY00","3","3","1","0","6612569",
"0201020000000010000","090","20020101","24000","1990CY00","3","3","1","0","1781798",
"0201020000000010000","090","20020101","25000","1990CY00","3","3","1","0","1211593",
"0201020000000010000","090","20020101","26000","1990CY00","3","3","1","0","2546386",
"0201020000000010000","090","20020101","27000","1990CY00","3","3","1","0","8517977",
"0201020000000010000","090","20020101","28000","1990CY00","3","3","1","0","5307683",
"0201020000000010000","090","20020101","29000","1990CY00","3","3","1","0","1366549",
"0201020000000010000","090","20020101","30000","1990CY00","3","3","1","0","1069160",
"0201020000000010000","090","20020101","31000","1990CY00","3","3","1","0","613219",
"0201020000000010000","090","20020101","32000","1990CY00","3","3","1","0","778496",
"0201020000000010000","090","20020101","33000","1990CY00","3","3","1","0","1916475",
"0201020000000010000","090","20020101","34000","1990CY00","3","3","1","0","2826505",
"0201020000000010000","090","20020101","35000","1990CY00","3","3","1","0","1557539",
"0201020000000010000","090","20020101","36000","1990CY00","3","3","1","0","829099",
"0201020000000010000","090","20020101","37000","1990CY00","3","3","1","0","1020620",
"0201020000000010000","090","20020101","38000","1990CY00","3","3","1","0","1511700",
"0201020000000010000","090","20020101","39000","1990CY00","3","3","1","0","820603",
"0201020000000010000","090","20020101","40000","1990CY00","3","3","1","0","4769468",
"0201020000000010000","090","20020101","41000","1990CY00","3","3","1","0","875969",
"0201020000000010000","090","20020101","42000","1990CY00","3","3","1","0","1557636",
"0201020000000010000","090","20020101","43000","1990CY00","3","3","1","0","1835259",
"0201020000000010000","090","20020101","44000","1990CY00","3","3","1","0","1232046",
"0201020000000010000","090","20020101","45000","1990CY00","3","3","1","0","1166026",
"0201020000000010000","090","20020101","46000","1990CY00","3","3","1","0","1794217",
"0201020000000010000","090","20020101","47000","1990CY00","3","3","1","0","1209312",
"0201020000000010000","090","20020101","01000","1991CY00","3","3","1","0","5640000",
