,0,1,2,3,4,5,6,7,8,9,10
382,0201010010000010020,090,20020101,23000,1982CY00,3,3,1,0,4290000,
383,0201010010000010020,090,20020101,24000,1982CY00,3,3,1,0,1128000,
384,0201010010000010020,090,20020101,25000,1982CY00,3,3,1,0,723000,
385,0201010010000010020,090,20020101,26000,1982CY00,3,3,1,0,1721000,
386,0201010010000010020,090,20020101,27000,1982CY00,3,3,1,0,5896000,
387,0201010010000010020,090,20020101,28000,1982CY00,3,3,1,0,3480000,
388,0201010010000010020,090,20020101,29000,1982CY00,3,3,1,0,835000,
389,0201010010000010020,090,20020101,30000,1982CY00,3,3,1,0,715000,
390,0201010010000010020,090,20020101,31000,1982CY00,3,3,1,0,399000,
391,0201010010000010020,090,20020101,32000,1982CY00,3,3,1,0,508000,
392,0201010010000010020,090,20020101,33000,1982CY00,3,3,1,0,1230000,
393,0201010010000010020,090,20020101,34000,1982CY00,3,3,1,0,1832000,
394,0201010010000010020,090,20020101,35000,1982CY00,3,3,1,0,1050000,
395,0201010010000010020,090,20020101,36000,1982CY00,3,3,1,0,551000,
396,0201010010000010020,090,20020101,37000,1982CY00,3,3,1,0,661000,
397,0201010010000010020,090,20020101,38000,1982CY00,3,3,1,0,989000,
398,0201010010000010020,090,20020101,39000,1982CY00,3,3,1,0,545000,
399,0201010010000010020,090,20020101,40000,1982CY00,3,3,1,0,3125000,
400,0201010010000010020,090,20020101,41000,1982CY00,3,3,1,0,563000,
401,0201010010000010020,090,20020101,42000,1982CY00,3,3,1,0,1032000,
402,0201010010000010020,090,20020101,43000,1982CY00,3,3,1,0,1194000,
403,0201010010000010020,090,20020101,44000,1982CY00,3,3,1,0,809000,
404,0201010010000010020,090,20020101,45000,1982CY00,3,3,1,0,757000,
405,0201010010000010020,090,20020101,46000,1982CY00,3,3,1,0,1155000,
406,0201010010000010020,090,20020101,47000,1982CY00,3,3,1,0,707000,
407,0201010010000010020,090,20020101,01000,1983CY00,3,3,1,0,3887000,
408,0201010010000010020,090,20020101,02000,1983CY00,3,3,1,0,1022000,
409,0201010010000010020,090,20020101,03000,1983CY00,3,3,1,0,954000,
410,0201010010000010020,090,20020101,04000,1983CY00,3,3,1,0,1457000,
411,0201010010000010020,090,20020101,05000,1983CY00,3,3,1,0,850000,
412,0201010010000010020,090,20020101,06000,1983CY00,3,3,1,0,836000,
413,0201010010000010020,090,20020101,07000,1983CY00,3,3,1,0,1355000,
414,0201010010000010020,090,20020101,08000,1983CY00,3,3,1,0,1769000,
415,0201010010000010020,090,20020101,09000,1983CY00,3,3,1,0,1210000,
416,0201010010000010020,090,20020101,10000,1983CY00,3,3,1,0,1247000,
417,0201010010000010020,090,20020101,11000,1983CY00,3,3,1,0,3882000,
418,0201010010000010020,090,20020101,12000,1983CY00,3,3,1,0,3392000,
419,0201010010000010020,090,20020101,13000,1983CY00,3,3,1,0,8562000,
420,0201010010000010020,090,20020101,14000,1983CY00,3,3,1,0,5053000,
421,0201010010000010020,090,20020101,15000,1983CY00,3,3,1,0,1631000,
422,0201010010000010020,090,20020101,16000,1983CY00,3,3,1,0,734000,
423,0201010010000010020,090,20020101,17000,1983CY00,3,3,1,0,747000,
424,0201010010000010020,090,20020101,18000,1983CY00,3,3,1,0,527000,
425,0201010010000010020,090,20020101,19000,1983CY00,3,3,1,0,536000,
426,0201010010000010020,090,20020101,20000,1983CY00,3,3,1,0,1374000,
427,0201010010000010020,090,20020101,21000,1983CY00,3,3,1,0,1329000,
428,0201010010000010020,090,20020101,22000,1983CY00,3,3,1,0,2347000,
429,0201010010000010020,090,20020101,23000,1983CY00,3,3,1,0,4350000,
430,0201010010000010020,090,20020101,24000,1983CY00,3,3,1,0,1137000,
431,0201010010000010020,090,20020101,25000,1983CY00,3,3,1,0,734000,
432,0201010010000010020,090,20020101,26000,1983CY00,3,3,1,0,1743000,
433,0201010010000010020,090,20020101,27000,1983CY00,3,3,1,0,5979000,
434,0201010010000010020,090,20020101,28000,1983CY00,3,3,1,0,3515000,
435,0201010010000010020,090,20020101,29000,1983CY00,3,3,1,0,851000,
436,0201010010000010020,090,20020101,30000,1983CY00,3,3,1,0,715000,
437,0201010010000010020,090,20020101,31000,1983CY00,3,3,1,0,399000,
438,0201010010000010020,090,20020101,32000,1983CY00,3,3,1,0,507000,
439,0201010010000010020,090,20020101,33000,1983CY00,3,3,1,0,1238000,
440,0201010010000010020,090,20020101,34000,1983CY00,3,3,1,0,1846000,
441,0201010010000010020,090,20020101,35000,1983CY00,3,3,1,0,1052000,
442,0201010010000010020,090,20020101,36000,1983CY00,3,3,1,0,552000,
443,0201010010000010020,090,20020101,37000,1983CY00,3,3,1,0,665000,
444,0201010010000010020,090,20020101,38000,1983CY00,3,3,1,0,990000,
445,0201010010000010020,090,20020101,39000,1983CY00,3,3,1,0,545000,
446,0201010010000010020,090,20020101,40000,1983CY00,3,3,1,0,3155000,
447,0201010010000010020,090,20020101,41000,1983CY00,3,3,1,0,565000,
448,0201010010000010020,090,20020101,42000,1983CY00,3,3,1,0,1032000,
449,0201010010000010020,090,20020101,43000,1983CY00,3,3,1,0,1197000,
450,0201010010000010020,090,20020101,44000,1983CY00,3,3,1,0,811000,
451,0201010010000010020,090,20020101,45000,1983CY00,3,3,1,0,757000,
452,0201010010000010020,090,20020101,46000,1983CY00,3,3,1,0,1152000,
453,0201010010000010020,090,20020101,47000,1983CY00,3,3,1,0,717000,
454,0201010010000010020,090,20020101,01000,1984CY00,3,3,1,0,3907000,
455,0201010010000010020,090,20020101,02000,1984CY00,3,3,1,0,1022000,
456,0201010010000010020,090,20020101,03000,1984CY00,3,3,1,0,955000,
457,0201010010000010020,090,20020101,04000,1984CY00,3,3,1,0,1468000,
458,0201010010000010020,090,20020101,05000,1984CY00,3,3,1,0,847000,
459,0201010010000010020,090,20020101,06000,1984CY00,3,3,1,0,835000,
460,0201010010000010020,090,20020101,07000,1984CY00,3,3,1,0,1358000,
461,0201010010000010020,090,20020101,08000,1984CY00,3,3,1,0,1793000,
462,0201010010000010020,090,20020101,09000,1984CY00,3,3,1,0,1220000,
463,0201010010000010020,090,20020101,10000,1984CY00,3,3,1,0,1259000,
464,0201010010000010020,090,20020101,11000,1984CY00,3,3,1,0,3976000,
465,0201010010000010020,090,20020101,12000,1984CY00,3,3,1,0,3465000,
466,0201010010000010020,090,20020101,13000,1984CY00,3,3,1,0,8679000,
467,0201010010000010020,090,20020101,14000,1984CY00,3,3,1,0,5161000,
468,0201010010000010020,090,20020101,15000,1984CY00,3,3,1,0,1635000,
469,0201010010000010020,090,20020101,16000,1984CY00,3,3,1,0,738000,
470,0201010010000010020,090,20020101,17000,1984CY00,3,3,1,0,752000,
471,0201010010000010020,090,20020101,18000,1984CY00,3,3,1,0,530000,
472,0201010010000010020,090,20020101,19000,1984CY00,3,3,1,0,540000,
473,0201010010000010020,090,20020101,20000,1984CY00,3,3,1,0,1386000,
474,0201010010000010020,090,20020101,21000,1984CY00,3,3,1,0,1344000,
475,0201010010000010020,090,20020101,22000,1984CY00,3,3,1,0,2369000,
476,0201010010000010020,090,20020101,23000,1984CY00,3,3,1,0,4416000,
477,0201010010000010020,090,20020101,24000,1984CY00,3,3,1,0,1145000,
478,0201010010000010020,090,20020101,25000,1984CY00,3,3,1,0,746000,
479,0201010010000010020,090,20020101,26000,1984CY00,3,3,1,0,1762000,
480,0201010010000010020,090,20020101,27000,1984CY00,3,3,1,0,6066000,
481,0201010010000010020,090,20020101,28000,1984CY00,3,3,1,0,3552000,
482,0201010010000010020,090,20020101,29000,1984CY00,3,3,1,0,868000,
483,0201010010000010020,090,20020101,30000,1984CY00,3,3,1,0,716000,
484,0201010010000010020,090,20020101,31000,1984CY00,3,3,1,0,400000,
485,0201010010000010020,090,20020101,32000,1984CY00,3,3,1,0,507000,
486,0201010010000010020,090,20020101,33000,1984CY00,3,3,1,0,1246000,
487,0201010010000010020,090,20020101,34000,1984CY00,3,3,1,0,1861000,
488,0201010010000010020,090,20020101,35000,1984CY00,3,3,1,0,1054000,
489,0201010010000010020,090,20020101,36000,1984CY00,3,3,1,0,553000,
490,0201010010000010020,090,20020101,37000,1984CY00,3,3,1,0,669000,
491,0201010010000010020,090,20020101,38000,1984CY00,3,3,1,0,993000,
492,0201010010000010020,090,20020101,39000,1984CY00,3,3,1,0,546000,
493,0201010010000010020,090,20020101,40000,1984CY00,3,3,1,0,3185000,
494,0201010010000010020,090,20020101,41000,1984CY00,3,3,1,0,566000,
495,0201010010000010020,090,20020101,42000,1984CY00,3,3,1,0,1032000,
496,0201010010000010020,090,20020101,43000,1984CY00,3,3,1,0,1204000,
497,0201010010000010020,090,20020101,44000,1984CY00,3,3,1,0,815000,
498,0201010010000010020,090,20020101,45000,1984CY00,3,3,1,0,757000,
499,0201010010000010020,090,20020101,46000,1984CY00,3,3,1,0,1151000,
500,0201010010000010020,090,20020101,47000,1984CY00,3,3,1,0,729000,
501,0201010010000010020,090,20020101,01000,1985CY00,3,3,1,0,3910729,
502,0201010010000010020,090,20020101,02000,1985CY00,3,3,1,0,1027329,
503,0201010010000010020,090,20020101,03000,1985CY00,3,3,1,0,955425,
504,0201010010000010020,090,20020101,04000,1985CY00,3,3,1,0,1478820,
505,0201010010000010020,090,20020101,05000,1985CY00,3,3,1,0,845473,
506,0201010010000010020,090,20020101,06000,1985CY00,3,3,1,0,836219,
507,0201010010000010020,090,20020101,07000,1985CY00,3,3,1,0,1371556,
508,0201010010000010020,090,20020101,08000,1985CY00,3,3,1,0,1818697,
509,0201010010000010020,090,20020101,09000,1985CY00,3,3,1,0,1243861,
510,0201010010000010020,090,20020101,10000,1985CY00,3,3,1,0,1281535,
511,0201010010000010020,090,20020101,11000,1985CY00,3,3,1,0,4060573,
512,0201010010000010020,090,20020101,12000,1985CY00,3,3,1,0,3547459,
513,0201010010000010020,090,20020101,13000,1985CY00,3,3,1,0,8638299,
514,0201010010000010020,090,20020101,14000,1985CY00,3,3,1,0,5277568,
515,0201010010000010020,090,20020101,15000,1985CY00,3,3,1,0,1637657,
516,0201010010000010020,090,20020101,16000,1985CY00,3,3,1,0,740728,
517,0201010010000010020,090,20020101,17000,1985CY00,3,3,1,0,761172,
518,0201010010000010020,090,20020101,18000,1985CY00,3,3,1,0,536679,
519,0201010010000010020,090,20020101,19000,1985CY00,3,3,1,0,552259,
520,0201010010000010020,090,20020101,20000,1985CY00,3,3,1,0,1398750,
521,0201010010000010020,090,20020101,21000,1985CY00,3,3,1,0,1359334,
522,0201010010000010020,090,20020101,22000,1985CY00,3,3,1,0,2411753,
523,0201010010000010020,090,20020101,23000,1985CY00,3,3,1,0,4458167,
524,0201010010000010020,090,20020101,24000,1985CY00,3,3,1,0,1164508,
525,0201010010000010020,090,20020101,25000,1985CY00,3,3,1,0,760695,
526,0201010010000010020,090,20020101,26000,1985CY00,3,3,1,0,1757517,
527,0201010010000010020,090,20020101,27000,1985CY00,3,3,1,0,6093737,
528,0201010010000010020,090,20020101,28000,1985CY00,3,3,1,0,3581543,
529,0201010010000010020,090,20020101,29000,1985CY00,3,3,1,0,883787,
530,0201010010000010020,090,20020101,30000,1985CY00,3,3,1,0,718380,
531,0201010010000010020,090,20020101,31000,1985CY00,3,3,1,0,400717,
532,0201010010000010020,090,20020101,32000,1985CY00,3,3,1,0,510054,
533,0201010010000010020,090,20020101,33000,1985CY00,3,3,1,0,1257858,
534,0201010010000010020,090,20020101,34000,1985CY00,3,3,1,0,1879843,
535,0201010010000010020,090,20020101,35000,1985CY00,3,3,1,0,1055436,
536,0201010010000010020,090,20020101,36000,1985CY00,3,3,1,0,553858,
537,0201010010000010020,090,20020101,37000,1985CY00,3,3,1,0,672022,
538,0201010010000010020,090,20020101,38000,1985CY00,3,3,1,0,1005968,
539,0201010010000010020,090,20020101,39000,1985CY00,3,3,1,0,548167,
540,0201010010000010020,090,20020101,40000,1985CY00,3,3,1,0,3190270,
541,0201010010000010020,090,20020101,41000,1985CY00,3,3,1,0,569523,
542,0201010010000010020,090,20020101,42000,1985CY00,3,3,1,0,1038396,
543,0201010010000010020,090,20020101,43000,1985CY00,3,3,1,0,1206658,
544,0201010010000010020,090,20020101,44000,1985CY00,3,3,1,0,819891,
545,0201010010000010020,090,20020101,45000,1985CY00,3,3,1,0,764617,
546,0201010010000010020,090,20020101,46000,1985CY00,3,3,1,0,1168410,
547,0201010010000010020,090,20020101,47000,1985CY00,3,3,1,0,754119,
548,0201010010000010020,090,20020101,01000,1986CY00,3,3,1,0,3921000,
549,0201010010000010020,090,20020101,02000,1986CY00,3,3,1,0,1026000,
550,0201010010000010020,090,20020101,03000,1986CY00,3,3,1,0,953000,
551,0201010010000010020,090,20020101,04000,1986CY00,3,3,1,0,1490000,
552,0201010010000010020,090,20020101,05000,1986CY00,3,3,1,0,840000,
553,0201010010000010020,090,20020101,06000,1986CY00,3,3,1,0,833000,
554,0201010010000010020,090,20020101,07000,1986CY00,3,3,1,0,1373000,
555,0201010010000010020,090,20020101,08000,1986CY00,3,3,1,0,1843000,
556,0201010010000010020,090,20020101,09000,1986CY00,3,3,1,0,1259000,
557,0201010010000010020,090,20020101,10000,1986CY00,3,3,1,0,1295000,
558,0201010010000010020,090,20020101,11000,1986CY00,3,3,1,0,4171000,
559,0201010010000010020,090,20020101,12000,1986CY00,3,3,1,0,3631000,
560,0201010010000010020,090,20020101,13000,1986CY00,3,3,1,0,8734000,
561,0201010010000010020,090,20020101,14000,1986CY00,3,3,1,0,5408000,
562,0201010010000010020,090,20020101,15000,1986CY00,3,3,1,0,1638000,
563,0201010010000010020,090,20020101,16000,1986CY00,3,3,1,0,743000,
564,0201010010000010020,090,20020101,17000,1986CY00,3,3,1,0,766000,
565,0201010010000010020,090,20020101,18000,1986CY00,3,3,1,0,539000,
566,0201010010000010020,090,20020101,19000,1986CY00,3,3,1,0,557000,
567,0201010010000010020,090,20020101,20000,1986CY00,3,3,1,0,1406000,
568,0201010010000010020,090,20020101,21000,1986CY00,3,3,1,0,1372000,
569,0201010010000010020,090,20020101,22000,1986CY00,3,3,1,0,2439000,
570,0201010010000010020,090,20020101,23000,1986CY00,3,3,1,0,4532000,
571,0201010010000010020,090,20020101,24000,1986CY00,3,3,1,0,1178000,
572,0201010010000010020,090,20020101,25000,1986CY00,3,3,1,0,772000,
573,0201010010000010020,090,20020101,26000,1986CY00,3,3,1,0,1776000,
574,0201010010000010020,090,20020101,27000,1986CY00,3,3,1,0,6178000,
575,0201010010000010020,090,20020101,28000,1986CY00,3,3,1,0,3622000,
576,0201010010000010020,090,20020101,29000,1986CY00,3,3,1,0,900000,
577,0201010010000010020,090,20020101,30000,1986CY00,3,3,1,0,720000,
578,0201010010000010020,090,20020101,31000,1986CY00,3,3,1,0,400000,
579,0201010010000010020,090,20020101,32000,1986CY00,3,3,1,0,508000,
580,0201010010000010020,090,20020101,33000,1986CY00,3,3,1,0,1266000,
581,0201010010000010020,090,20020101,34000,1986CY00,3,3,1,0,1896000,
582,0201010010000010020,090,20020101,35000,1986CY00,3,3,1,0,1056000,
583,0201010010000010020,090,20020101,36000,1986CY00,3,3,1,0,555000,
584,0201010010000010020,090,20020101,37000,1986CY00,3,3,1,0,674000,
585,0201010010000010020,090,20020101,38000,1986CY00,3,3,1,0,1006000,
586,0201010010000010020,090,20020101,39000,1986CY00,3,3,1,0,548000,
587,0201010010000010020,090,20020101,40000,1986CY00,3,3,1,0,3212000,
588,0201010010000010020,090,20020101,41000,1986CY00,3,3,1,0,569000,
589,0201010010000010020,090,20020101,42000,1986CY00,3,3,1,0,1038000,
590,0201010010000010020,090,20020101,43000,1986CY00,3,3,1,0,1208000,
591,0201010010000010020,090,20020101,44000,1986CY00,3,3,1,0,820000,
592,0201010010000010020,090,20020101,45000,1986CY00,3,3,1,0,765000,
593,0201010010000010020,090,20020101,46000,1986CY00,3,3,1,0,1166000,
594,0201010010000010020,090,20020101,47000,1986CY00,3,3,1,0,764000,
595,0201010010000010020,090,20020101,01000,1987CY00,3,3,1,0,3926000,
596,0201010010000010020,090,20020101,02000,1987CY00,3,3,1,0,1026000,
597,0201010010000010020,090,20020101,03000,1987CY00,3,3,1,0,951000,
598,0201010010000010020,090,20020101,04000,1987CY00,3,3,1,0,1504000,
599,0201010010000010020,090,20020101,05000,1987CY00,3,3,1,0,835000,
600,0201010010000010020,090,20020101,06000,1987CY00,3,3,1,0,832000,
601,0201010010000010020,090,20020101,07000,1987CY00,3,3,1,0,1377000,
602,0201010010000010020,090,20020101,08000,1987CY00,3,3,1,0,1870000,
603,0201010010000010020,090,20020101,09000,1987CY00,3,3,1,0,1274000,
604,0201010010000010020,090,20020101,10000,1987CY00,3,3,1,0,1309000,
605,0201010010000010020,090,20020101,11000,1987CY00,3,3,1,0,4304000,
606,0201010010000010020,090,20020101,12000,1987CY00,3,3,1,0,3727000,
607,0201010010000010020,090,20020101,13000,1987CY00,3,3,1,0,8767000,
608,0201010010000010020,090,20020101,14000,1987CY00,3,3,1,0,5544000,
609,0201010010000010020,090,20020101,15000,1987CY00,3,3,1,0,1637000,
610,0201010010000010020,090,20020101,16000,1987CY00,3,3,1,0,748000,
611,0201010010000010020,090,20020101,17000,1987CY00,3,3,1,0,769000,
612,0201010010000010020,090,20020101,18000,1987CY00,3,3,1,0,542000,
613,0201010010000010020,090,20020101,19000,1987CY00,3,3,1,0,561000,
614,0201010010000010020,090,20020101,20000,1987CY00,3,3,1,0,1411000,
615,0201010010000010020,090,20020101,21000,1987CY00,3,3,1,0,1385000,
616,0201010010000010020,090,20020101,22000,1987CY00,3,3,1,0,2466000,
617,0201010010000010020,090,20020101,23000,1987CY00,3,3,1,0,4602000,
618,0201010010000010020,090,20020101,24000,1987CY00,3,3,1,0,1191000,
619,0201010010000010020,090,20020101,25000,1987CY00,3,3,1,0,786000,
620,0201010010000010020,090,20020101,26000,1987CY00,3,3,1,0,1791000,
621,0201010010000010020,090,20020101,27000,1987CY00,3,3,1,0,6253000,
622,0201010010000010020,090,20020101,28000,1987CY00,3,3,1,0,3660000,
623,0201010010000010020,090,20020101,29000,1987CY00,3,3,1,0,918000,
624,0201010010000010020,090,20020101,30000,1987CY00,3,3,1,0,721000,
625,0201010010000010020,090,20020101,31000,1987CY00,3,3,1,0,401000,
626,0201010010000010020,090,20020101,32000,1987CY00,3,3,1,0,506000,
627,0201010010000010020,090,20020101,33000,1987CY00,3,3,1,0,1275000,
628,0201010010000010020,090,20020101,34000,1987CY00,3,3,1,0,1909000,
629,0201010010000010020,090,20020101,35000,1987CY00,3,3,1,0,1056000,
630,0201010010000010020,090,20020101,36000,1987CY00,3,3,1,0,556000,
631,0201010010000010020,090,20020101,37000,1987CY00,3,3,1,0,677000,
632,0201010010000010020,090,20020101,38000,1987CY00,3,3,1,0,1007000,
633,0201010010000010020,090,20020101,39000,1987CY00,3,3,1,0,548000,
634,0201010010000010020,090,20020101,40000,1987CY00,3,3,1,0,3229000,
635,0201010010000010020,090,20020101,41000,1987CY00,3,3,1,0,570000,
636,0201010010000010020,090,20020101,42000,1987CY00,3,3,1,0,1037000,
637,0201010010000010020,090,20020101,43000,1987CY00,3,3,1,0,1209000,
638,0201010010000010020,090,20020101,44000,1987CY00,3,3,1,0,820000,
639,0201010010000010020,090,20020101,45000,1987CY00,3,3,1,0,766000,
640,0201010010000010020,090,20020101,46000,1987CY00,3,3,1,0,1163000,
641,0201010010000010020,090,20020101,47000,1987CY00,3,3,1,0,774000,
642,0201010010000010020,090,20020101,01000,1988CY00,3,3,1,0,3941000,
643,0201010010000010020,090,20020101,02000,1988CY00,3,3,1,0,1026000,
644,0201010010000010020,090,20020101,03000,1988CY00,3,3,1,0,949000,
645,0201010010000010020,090,20020101,04000,1988CY00,3,3,1,0,1518000,
646,0201010010000010020,090,20020101,05000,1988CY00,3,3,1,0,831000,
647,0201010010000010020,090,20020101,06000,1988CY00,3,3,1,0,830000,
648,0201010010000010020,090,20020101,07000,1988CY00,3,3,1,0,1382000,
649,0201010010000010020,090,20020101,08000,1988CY00,3,3,1,0,1901000,
650,0201010010000010020,090,20020101,09000,1988CY00,3,3,1,0,1288000,
651,0201010010000010020,090,20020101,10000,1988CY00,3,3,1,0,1322000,
652,0201010010000010020,090,20020101,11000,1988CY00,3,3,1,0,4444000,
653,0201010010000010020,090,20020101,12000,1988CY00,3,3,1,0,3834000,
654,0201010010000010020,090,20020101,13000,1988CY00,3,3,1,0,8790000,
655,0201010010000010020,090,20020101,14000,1988CY00,3,3,1,0,5663000,
656,0201010010000010020,090,20020101,15000,1988CY00,3,3,1,0,1643000,
657,0201010010000010020,090,20020101,16000,1988CY00,3,3,1,0,752000,
658,0201010010000010020,090,20020101,17000,1988CY00,3,3,1,0,773000,
659,0201010010000010020,090,20020101,18000,1988CY00,3,3,1,0,545000,
660,0201010010000010020,090,20020101,19000,1988CY00,3,3,1,0,565000,
661,0201010010000010020,090,20020101,20000,1988CY00,3,3,1,0,1415000,
662,0201010010000010020,090,20020101,21000,1988CY00,3,3,1,0,1398000,
663,0201010010000010020,090,20020101,22000,1988CY00,3,3,1,0,2492000,
664,0201010010000010020,090,20020101,23000,1988CY00,3,3,1,0,4662000,
665,0201010010000010020,090,20020101,24000,1988CY00,3,3,1,0,1204000,
666,0201010010000010020,090,20020101,25000,1988CY00,3,3,1,0,800000,
667,0201010010000010020,090,20020101,26000,1988CY00,3,3,1,0,1806000,
668,0201010010000010020,090,20020101,27000,1988CY00,3,3,1,0,6312000,
669,0201010010000010020,090,20020101,28000,1988CY00,3,3,1,0,3705000,
670,0201010010000010020,090,20020101,29000,1988CY00,3,3,1,0,936000,
671,0201010010000010020,090,20020101,30000,1988CY00,3,3,1,0,723000,
672,0201010010000010020,090,20020101,31000,1988CY00,3,3,1,0,401000,
673,0201010010000010020,090,20020101,32000,1988CY00,3,3,1,0,505000,
674,0201010010000010020,090,20020101,33000,1988CY00,3,3,1,0,1282000,
675,0201010010000010020,090,20020101,34000,1988CY00,3,3,1,0,1925000,
676,0201010010000010020,090,20020101,35000,1988CY00,3,3,1,0,1057000,
677,0201010010000010020,090,20020101,36000,1988CY00,3,3,1,0,557000,
678,0201010010000010020,090,20020101,37000,1988CY00,3,3,1,0,681000,
679,0201010010000010020,090,20020101,38000,1988CY00,3,3,1,0,1008000,
680,0201010010000010020,090,20020101,39000,1988CY00,3,3,1,0,548000,
681,0201010010000010020,090,20020101,40000,1988CY00,3,3,1,0,3252000,
682,0201010010000010020,090,20020101,41000,1988CY00,3,3,1,0,570000,
683,0201010010000010020,090,20020101,42000,1988CY00,3,3,1,0,1037000,
684,0201010010000010020,090,20020101,43000,1988CY00,3,3,1,0,1210000,
685,0201010010000010020,090,20020101,44000,1988CY00,3,3,1,0,820000,
686,0201010010000010020,090,20020101,45000,1988CY00,3,3,1,0,768000,
687,0201010010000010020,090,20020101,46000,1988CY00,3,3,1,0,1160000,
688,0201010010000010020,090,20020101,47000,1988CY00,3,3,1,0,785000,
689,0201010010000010020,090,20020101,01000,1989CY00,3,3,1,0,3954000,
690,0201010010000010020,090,20020101,02000,1989CY00,3,3,1,0,1023000,
691,0201010010000010020,090,20020101,03000,1989CY00,3,3,1,0,946000,
692,0201010010000010020,090,20020101,04000,1989CY00,3,3,1,0,1532000,
693,0201010010000010020,090,20020101,05000,1989CY00,3,3,1,0,826000,
694,0201010010000010020,090,20020101,06000,1989CY00,3,3,1,0,826000,
695,0201010010000010020,090,20020101,07000,1989CY00,3,3,1,0,1387000,
696,0201010010000010020,090,20020101,08000,1989CY00,3,3,1,0,1930000,
697,0201010010000010020,090,20020101,09000,1989CY00,3,3,1,0,1302000,
698,0201010010000010020,090,20020101,10000,1989CY00,3,3,1,0,1336000,
699,0201010010000010020,090,20020101,11000,1989CY00,3,3,1,0,4571000,
700,0201010010000010020,090,20020101,12000,1989CY00,3,3,1,0,3927000,
701,0201010010000010020,090,20020101,13000,1989CY00,3,3,1,0,8811000,
702,0201010010000010020,090,20020101,14000,1989CY00,3,3,1,0,5767000,
703,0201010010000010020,090,20020101,15000,1989CY00,3,3,1,0,1647000,
704,0201010010000010020,090,20020101,16000,1989CY00,3,3,1,0,757000,
705,0201010010000010020,090,20020101,17000,1989CY00,3,3,1,0,777000,
706,0201010010000010020,090,20020101,18000,1989CY00,3,3,1,0,546000,
707,0201010010000010020,090,20020101,19000,1989CY00,3,3,1,0,569000,
708,0201010010000010020,090,20020101,20000,1989CY00,3,3,1,0,1420000,
709,0201010010000010020,090,20020101,21000,1989CY00,3,3,1,0,1410000,
710,0201010010000010020,090,20020101,22000,1989CY00,3,3,1,0,2516000,
711,0201010010000010020,090,20020101,23000,1989CY00,3,3,1,0,4724000,
712,0201010010000010020,090,20020101,24000,1989CY00,3,3,1,0,1218000,
713,0201010010000010020,090,20020101,25000,1989CY00,3,3,1,0,816000,
714,0201010010000010020,090,20020101,26000,1989CY00,3,3,1,0,1817000,
715,0201010010000010020,090,20020101,27000,1989CY00,3,3,1,0,6352000,
716,0201010010000010020,090,20020101,28000,1989CY00,3,3,1,0,3751000,
717,0201010010000010020,090,20020101,29000,1989CY00,3,3,1,0,954000,
718,0201010010000010020,090,20020101,30000,1989CY00,3,3,1,0,726000,
719,0201010010000010020,090,20020101,31000,1989CY00,3,3,1,0,401000,
720,0201010010000010020,090,20020101,32000,1989CY00,3,3,1,0,503000,
721,0201010010000010020,090,20020101,33000,1989CY00,3,3,1,0,1290000,
722,0201010010000010020,090,20020101,34000,1989CY00,3,3,1,0,1938000,
723,0201010010000010020,090,20020101,35000,1989CY00,3,3,1,0,1056000,
724,0201010010000010020,090,20020101,36000,1989CY00,3,3,1,0,556000,
725,0201010010000010020,090,20020101,37000,1989CY00,3,3,1,0,683000,
726,0201010010000010020,090,20020101,38000,1989CY00,3,3,1,0,1008000,
727,0201010010000010020,090,20020101,39000,1989CY00,3,3,1,0,546000,
728,0201010010000010020,090,20020101,40000,1989CY00,3,3,1,0,3274000,
729,0201010010000010020,090,20020101,41000,1989CY00,3,3,1,0,570000,
730,0201010010000010020,090,20020101,42000,1989CY00,3,3,1,0,1033000,
731,0201010010000010020,090,20020101,43000,1989CY00,3,3,1,0,1210000,
732,0201010010000010020,090,20020101,44000,1989CY00,3,3,1,0,820000,
733,0201010010000010020,090,20020101,45000,1989CY00,3,3,1,0,769000,
734,0201010010000010020,090,20020101,46000,1989CY00,3,3,1,0,1155000,
735,0201010010000010020,090,20020101,47000,1989CY00,3,3,1,0,794000,
736,0201010010000010020,090,20020101,01000,1990CY00,3,3,1,0,3924717,
737,0201010010000010020,090,20020101,02000,1990CY00,3,3,1,0,1000804,
738,0201010010000010020,090,20020101,03000,1990CY00,3,3,1,0,941052,
739,0201010010000010020,090,20020101,04000,1990CY00,3,3,1,0,1535449,
740,0201010010000010020,090,20020101,05000,1990CY00,3,3,1,0,815840,
741,0201010010000010020,090,20020101,06000,1990CY00,3,3,1,0,819200,
742,0201010010000010020,090,20020101,07000,1990CY00,3,3,1,0,1377857,
743,0201010010000010020,090,20020101,08000,1990CY00,3,3,1,0,1943837,
744,0201010010000010020,090,20020101,09000,1990CY00,3,3,1,0,1315228,
745,0201010010000010020,090,20020101,10000,1990CY00,3,3,1,0,1340557,
746,0201010010000010020,090,20020101,11000,1990CY00,3,3,1,0,4660202,
747,0201010010000010020,090,20020101,12000,1990CY00,3,3,1,0,3994245,
748,0201010010000010020,090,20020101,13000,1990CY00,3,3,1,0,8790525,
749,0201010010000010020,090,20020101,14000,1990CY00,3,3,1,0,5874445,
750,0201010010000010020,090,20020101,15000,1990CY00,3,3,1,0,1632329,
751,0201010010000010020,090,20020101,16000,1990CY00,3,3,1,0,754081,
752,0201010010000010020,090,20020101,17000,1990CY00,3,3,1,0,786378,
