,0,1,2,3,4,5,6,7,8,9,10
384,0201010010000010010,090,20020101,25000,1982CY00,3,3,1,0,274000,
385,0201010010000010010,090,20020101,26000,1982CY00,3,3,1,0,564000,
386,0201010010000010010,090,20020101,27000,1982CY00,3,3,1,0,1996000,
387,0201010010000010010,090,20020101,28000,1982CY00,3,3,1,0,1214000,
388,0201010010000010010,090,20020101,29000,1982CY00,3,3,1,0,298000,
389,0201010010000010010,090,20020101,30000,1982CY00,3,3,1,0,242000,
390,0201010010000010010,090,20020101,31000,1982CY00,3,3,1,0,132000,
391,0201010010000010010,090,20020101,32000,1982CY00,3,3,1,0,167000,
392,0201010010000010010,090,20020101,33000,1982CY00,3,3,1,0,423000,
393,0201010010000010010,090,20020101,34000,1982CY00,3,3,1,0,648000,
394,0201010010000010010,090,20020101,35000,1982CY00,3,3,1,0,353000,
395,0201010010000010010,090,20020101,36000,1982CY00,3,3,1,0,174000,
396,0201010010000010010,090,20020101,37000,1982CY00,3,3,1,0,223000,
397,0201010010000010010,090,20020101,38000,1982CY00,3,3,1,0,343000,
398,0201010010000010010,090,20020101,39000,1982CY00,3,3,1,0,175000,
399,0201010010000010010,090,20020101,40000,1982CY00,3,3,1,0,1054000,
400,0201010010000010010,090,20020101,41000,1982CY00,3,3,1,0,201000,
401,0201010010000010010,090,20020101,42000,1982CY00,3,3,1,0,384000,
402,0201010010000010010,090,20020101,43000,1982CY00,3,3,1,0,395000,
403,0201010010000010010,090,20020101,44000,1982CY00,3,3,1,0,278000,
404,0201010010000010010,090,20020101,45000,1982CY00,3,3,1,0,281000,
405,0201010010000010010,090,20020101,46000,1982CY00,3,3,1,0,406000,
406,0201010010000010010,090,20020101,47000,1982CY00,3,3,1,0,332000,
407,0201010010000010010,090,20020101,01000,1983CY00,3,3,1,0,1266000,
408,0201010010000010010,090,20020101,02000,1983CY00,3,3,1,0,362000,
409,0201010010000010010,090,20020101,03000,1983CY00,3,3,1,0,318000,
410,0201010010000010010,090,20020101,04000,1983CY00,3,3,1,0,487000,
411,0201010010000010010,090,20020101,05000,1983CY00,3,3,1,0,258000,
412,0201010010000010010,090,20020101,06000,1983CY00,3,3,1,0,261000,
413,0201010010000010010,090,20020101,07000,1983CY00,3,3,1,0,472000,
414,0201010010000010010,090,20020101,08000,1983CY00,3,3,1,0,635000,
415,0201010010000010010,090,20020101,09000,1983CY00,3,3,1,0,437000,
416,0201010010000010010,090,20020101,10000,1983CY00,3,3,1,0,441000,
417,0201010010000010010,090,20020101,11000,1983CY00,3,3,1,0,1429000,
418,0201010010000010010,090,20020101,12000,1983CY00,3,3,1,0,1233000,
419,0201010010000010010,090,20020101,13000,1983CY00,3,3,1,0,2185000,
420,0201010010000010010,090,20020101,14000,1983CY00,3,3,1,0,1648000,
421,0201010010000010010,090,20020101,15000,1983CY00,3,3,1,0,539000,
422,0201010010000010010,090,20020101,16000,1983CY00,3,3,1,0,244000,
423,0201010010000010010,090,20020101,17000,1983CY00,3,3,1,0,263000,
424,0201010010000010010,090,20020101,18000,1983CY00,3,3,1,0,180000,
425,0201010010000010010,090,20020101,19000,1983CY00,3,3,1,0,178000,
426,0201010010000010010,090,20020101,20000,1983CY00,3,3,1,0,460000,
427,0201010010000010010,090,20020101,21000,1983CY00,3,3,1,0,465000,
428,0201010010000010010,090,20020101,22000,1983CY00,3,3,1,0,824000,
429,0201010010000010010,090,20020101,23000,1983CY00,3,3,1,0,1495000,
430,0201010010000010010,090,20020101,24000,1983CY00,3,3,1,0,387000,
431,0201010010000010010,090,20020101,25000,1983CY00,3,3,1,0,274000,
432,0201010010000010010,090,20020101,26000,1983CY00,3,3,1,0,554000,
433,0201010010000010010,090,20020101,27000,1983CY00,3,3,1,0,1944000,
434,0201010010000010010,090,20020101,28000,1983CY00,3,3,1,0,1196000,
435,0201010010000010010,090,20020101,29000,1983CY00,3,3,1,0,297000,
436,0201010010000010010,090,20020101,30000,1983CY00,3,3,1,0,239000,
437,0201010010000010010,090,20020101,31000,1983CY00,3,3,1,0,132000,
438,0201010010000010010,090,20020101,32000,1983CY00,3,3,1,0,166000,
439,0201010010000010010,090,20020101,33000,1983CY00,3,3,1,0,420000,
440,0201010010000010010,090,20020101,34000,1983CY00,3,3,1,0,642000,
441,0201010010000010010,090,20020101,35000,1983CY00,3,3,1,0,348000,
442,0201010010000010010,090,20020101,36000,1983CY00,3,3,1,0,173000,
443,0201010010000010010,090,20020101,37000,1983CY00,3,3,1,0,221000,
444,0201010010000010010,090,20020101,38000,1983CY00,3,3,1,0,341000,
445,0201010010000010010,090,20020101,39000,1983CY00,3,3,1,0,174000,
446,0201010010000010010,090,20020101,40000,1983CY00,3,3,1,0,1048000,
447,0201010010000010010,090,20020101,41000,1983CY00,3,3,1,0,200000,
448,0201010010000010010,090,20020101,42000,1983CY00,3,3,1,0,381000,
449,0201010010000010010,090,20020101,43000,1983CY00,3,3,1,0,394000,
450,0201010010000010010,090,20020101,44000,1983CY00,3,3,1,0,275000,
451,0201010010000010010,090,20020101,45000,1983CY00,3,3,1,0,282000,
452,0201010010000010010,090,20020101,46000,1983CY00,3,3,1,0,408000,
453,0201010010000010010,090,20020101,47000,1983CY00,3,3,1,0,333000,
454,0201010010000010010,090,20020101,01000,1984CY00,3,3,1,0,1247000,
455,0201010010000010010,090,20020101,02000,1984CY00,3,3,1,0,358000,
456,0201010010000010010,090,20020101,03000,1984CY00,3,3,1,0,313000,
457,0201010010000010010,090,20020101,04000,1984CY00,3,3,1,0,486000,
458,0201010010000010010,090,20020101,05000,1984CY00,3,3,1,0,255000,
459,0201010010000010010,090,20020101,06000,1984CY00,3,3,1,0,259000,
460,0201010010000010010,090,20020101,07000,1984CY00,3,3,1,0,472000,
461,0201010010000010010,090,20020101,08000,1984CY00,3,3,1,0,630000,
462,0201010010000010010,090,20020101,09000,1984CY00,3,3,1,0,435000,
463,0201010010000010010,090,20020101,10000,1984CY00,3,3,1,0,437000,
464,0201010010000010010,090,20020101,11000,1984CY00,3,3,1,0,1401000,
465,0201010010000010010,090,20020101,12000,1984CY00,3,3,1,0,1218000,
466,0201010010000010010,090,20020101,13000,1984CY00,3,3,1,0,2111000,
467,0201010010000010010,090,20020101,14000,1984CY00,3,3,1,0,1615000,
468,0201010010000010010,090,20020101,15000,1984CY00,3,3,1,0,532000,
469,0201010010000010010,090,20020101,16000,1984CY00,3,3,1,0,240000,
470,0201010010000010010,090,20020101,17000,1984CY00,3,3,1,0,259000,
471,0201010010000010010,090,20020101,18000,1984CY00,3,3,1,0,179000,
472,0201010010000010010,090,20020101,19000,1984CY00,3,3,1,0,176000,
473,0201010010000010010,090,20020101,20000,1984CY00,3,3,1,0,455000,
474,0201010010000010010,090,20020101,21000,1984CY00,3,3,1,0,458000,
475,0201010010000010010,090,20020101,22000,1984CY00,3,3,1,0,815000,
476,0201010010000010010,090,20020101,23000,1984CY00,3,3,1,0,1464000,
477,0201010010000010010,090,20020101,24000,1984CY00,3,3,1,0,383000,
478,0201010010000010010,090,20020101,25000,1984CY00,3,3,1,0,274000,
479,0201010010000010010,090,20020101,26000,1984CY00,3,3,1,0,542000,
480,0201010010000010010,090,20020101,27000,1984CY00,3,3,1,0,1888000,
481,0201010010000010010,090,20020101,28000,1984CY00,3,3,1,0,1176000,
482,0201010010000010010,090,20020101,29000,1984CY00,3,3,1,0,295000,
483,0201010010000010010,090,20020101,30000,1984CY00,3,3,1,0,235000,
484,0201010010000010010,090,20020101,31000,1984CY00,3,3,1,0,132000,
485,0201010010000010010,090,20020101,32000,1984CY00,3,3,1,0,165000,
486,0201010010000010010,090,20020101,33000,1984CY00,3,3,1,0,415000,
487,0201010010000010010,090,20020101,34000,1984CY00,3,3,1,0,633000,
488,0201010010000010010,090,20020101,35000,1984CY00,3,3,1,0,342000,
489,0201010010000010010,090,20020101,36000,1984CY00,3,3,1,0,171000,
490,0201010010000010010,090,20020101,37000,1984CY00,3,3,1,0,219000,
491,0201010010000010010,090,20020101,38000,1984CY00,3,3,1,0,338000,
492,0201010010000010010,090,20020101,39000,1984CY00,3,3,1,0,172000,
493,0201010010000010010,090,20020101,40000,1984CY00,3,3,1,0,1039000,
494,0201010010000010010,090,20020101,41000,1984CY00,3,3,1,0,199000,
495,0201010010000010010,090,20020101,42000,1984CY00,3,3,1,0,377000,
496,0201010010000010010,090,20020101,43000,1984CY00,3,3,1,0,393000,
497,0201010010000010010,090,20020101,44000,1984CY00,3,3,1,0,272000,
498,0201010010000010010,090,20020101,45000,1984CY00,3,3,1,0,282000,
499,0201010010000010010,090,20020101,46000,1984CY00,3,3,1,0,410000,
500,0201010010000010010,090,20020101,47000,1984CY00,3,3,1,0,334000,
501,0201010010000010010,090,20020101,01000,1985CY00,3,3,1,0,1217959,
502,0201010010000010010,090,20020101,02000,1985CY00,3,3,1,0,338554,
503,0201010010000010010,090,20020101,03000,1985CY00,3,3,1,0,307800,
504,0201010010000010010,090,20020101,04000,1985CY00,3,3,1,0,480899,
505,0201010010000010010,090,20020101,05000,1985CY00,3,3,1,0,250402,
506,0201010010000010010,090,20020101,06000,1985CY00,3,3,1,0,255853,
507,0201010010000010010,090,20020101,07000,1985CY00,3,3,1,0,460767,
508,0201010010000010010,090,20020101,08000,1985CY00,3,3,1,0,627512,
509,0201010010000010010,090,20020101,09000,1985CY00,3,3,1,0,425807,
510,0201010010000010010,090,20020101,10000,1985CY00,3,3,1,0,424829,
511,0201010010000010010,090,20020101,11000,1985CY00,3,3,1,0,1380180,
512,0201010010000010010,090,20020101,12000,1985CY00,3,3,1,0,1191814,
513,0201010010000010010,090,20020101,13000,1985CY00,3,3,1,0,2125337,
514,0201010010000010010,090,20020101,14000,1985CY00,3,3,1,0,1595127,
515,0201010010000010010,090,20020101,15000,1985CY00,3,3,1,0,523485,
516,0201010010000010010,090,20020101,16000,1985CY00,3,3,1,0,233965,
517,0201010010000010010,090,20020101,17000,1985CY00,3,3,1,0,254109,
518,0201010010000010010,090,20020101,18000,1985CY00,3,3,1,0,176135,
519,0201010010000010010,090,20020101,19000,1985CY00,3,3,1,0,172875,
520,0201010010000010010,090,20020101,20000,1985CY00,3,3,1,0,446549,
521,0201010010000010010,090,20020101,21000,1985CY00,3,3,1,0,448693,
522,0201010010000010010,090,20020101,22000,1985CY00,3,3,1,0,795418,
523,0201010010000010010,090,20020101,23000,1985CY00,3,3,1,0,1446729,
524,0201010010000010010,090,20020101,24000,1985CY00,3,3,1,0,371893,
525,0201010010000010010,090,20020101,25000,1985CY00,3,3,1,0,270330,
526,0201010010000010010,090,20020101,26000,1985CY00,3,3,1,0,538628,
527,0201010010000010010,090,20020101,27000,1985CY00,3,3,1,0,1850179,
528,0201010010000010010,090,20020101,28000,1985CY00,3,3,1,0,1149105,
529,0201010010000010010,090,20020101,29000,1985CY00,3,3,1,0,288515,
530,0201010010000010010,090,20020101,30000,1985CY00,3,3,1,0,225208,
531,0201010010000010010,090,20020101,31000,1985CY00,3,3,1,0,130668,
532,0201010010000010010,090,20020101,32000,1985CY00,3,3,1,0,162817,
533,0201010010000010010,090,20020101,33000,1985CY00,3,3,1,0,409216,
534,0201010010000010010,090,20020101,34000,1985CY00,3,3,1,0,615159,
535,0201010010000010010,090,20020101,35000,1985CY00,3,3,1,0,333923,
536,0201010010000010010,090,20020101,36000,1985CY00,3,3,1,0,170062,
537,0201010010000010010,090,20020101,37000,1985CY00,3,3,1,0,214695,
538,0201010010000010010,090,20020101,38000,1985CY00,3,3,1,0,325958,
539,0201010010000010010,090,20020101,39000,1985CY00,3,3,1,0,168580,
540,0201010010000010010,090,20020101,40000,1985CY00,3,3,1,0,1028211,
541,0201010010000010010,090,20020101,41000,1985CY00,3,3,1,0,196114,
542,0201010010000010010,090,20020101,42000,1985CY00,3,3,1,0,361823,
543,0201010010000010010,090,20020101,43000,1985CY00,3,3,1,0,389073,
544,0201010010000010010,090,20020101,44000,1985CY00,3,3,1,0,266502,
545,0201010010000010010,090,20020101,45000,1985CY00,3,3,1,0,270084,
546,0201010010000010010,090,20020101,46000,1985CY00,3,3,1,0,393154,
547,0201010010000010010,090,20020101,47000,1985CY00,3,3,1,0,322523,
548,0201010010000010010,090,20020101,01000,1986CY00,3,3,1,0,1187000,
549,0201010010000010010,090,20020101,02000,1986CY00,3,3,1,0,330000,
550,0201010010000010010,090,20020101,03000,1986CY00,3,3,1,0,302000,
551,0201010010000010010,090,20020101,04000,1986CY00,3,3,1,0,476000,
552,0201010010000010010,090,20020101,05000,1986CY00,3,3,1,0,246000,
553,0201010010000010010,090,20020101,06000,1986CY00,3,3,1,0,253000,
554,0201010010000010010,090,20020101,07000,1986CY00,3,3,1,0,456000,
555,0201010010000010010,090,20020101,08000,1986CY00,3,3,1,0,617000,
556,0201010010000010010,090,20020101,09000,1986CY00,3,3,1,0,419000,
557,0201010010000010010,090,20020101,10000,1986CY00,3,3,1,0,415000,
558,0201010010000010010,090,20020101,11000,1986CY00,3,3,1,0,1340000,
559,0201010010000010010,090,20020101,12000,1986CY00,3,3,1,0,1161000,
560,0201010010000010010,090,20020101,13000,1986CY00,3,3,1,0,2062000,
561,0201010010000010010,090,20020101,14000,1986CY00,3,3,1,0,1550000,
562,0201010010000010010,090,20020101,15000,1986CY00,3,3,1,0,514000,
563,0201010010000010010,090,20020101,16000,1986CY00,3,3,1,0,227000,
564,0201010010000010010,090,20020101,17000,1986CY00,3,3,1,0,248000,
565,0201010010000010010,090,20020101,18000,1986CY00,3,3,1,0,173000,
566,0201010010000010010,090,20020101,19000,1986CY00,3,3,1,0,170000,
567,0201010010000010010,090,20020101,20000,1986CY00,3,3,1,0,438000,
568,0201010010000010010,090,20020101,21000,1986CY00,3,3,1,0,437000,
569,0201010010000010010,090,20020101,22000,1986CY00,3,3,1,0,777000,
570,0201010010000010010,090,20020101,23000,1986CY00,3,3,1,0,1410000,
571,0201010010000010010,090,20020101,24000,1986CY00,3,3,1,0,364000,
572,0201010010000010010,090,20020101,25000,1986CY00,3,3,1,0,267000,
573,0201010010000010010,090,20020101,26000,1986CY00,3,3,1,0,525000,
574,0201010010000010010,090,20020101,27000,1986CY00,3,3,1,0,1790000,
575,0201010010000010010,090,20020101,28000,1986CY00,3,3,1,0,1120000,
576,0201010010000010010,090,20020101,29000,1986CY00,3,3,1,0,284000,
577,0201010010000010010,090,20020101,30000,1986CY00,3,3,1,0,219000,
578,0201010010000010010,090,20020101,31000,1986CY00,3,3,1,0,129000,
579,0201010010000010010,090,20020101,32000,1986CY00,3,3,1,0,161000,
580,0201010010000010010,090,20020101,33000,1986CY00,3,3,1,0,401000,
581,0201010010000010010,090,20020101,34000,1986CY00,3,3,1,0,601000,
582,0201010010000010010,090,20020101,35000,1986CY00,3,3,1,0,325000,
583,0201010010000010010,090,20020101,36000,1986CY00,3,3,1,0,167000,
584,0201010010000010010,090,20020101,37000,1986CY00,3,3,1,0,211000,
585,0201010010000010010,090,20020101,38000,1986CY00,3,3,1,0,319000,
586,0201010010000010010,090,20020101,39000,1986CY00,3,3,1,0,165000,
587,0201010010000010010,090,20020101,40000,1986CY00,3,3,1,0,1012000,
588,0201010010000010010,090,20020101,41000,1986CY00,3,3,1,0,194000,
589,0201010010000010010,090,20020101,42000,1986CY00,3,3,1,0,354000,
590,0201010010000010010,090,20020101,43000,1986CY00,3,3,1,0,386000,
591,0201010010000010010,090,20020101,44000,1986CY00,3,3,1,0,262000,
592,0201010010000010010,090,20020101,45000,1986CY00,3,3,1,0,266000,
593,0201010010000010010,090,20020101,46000,1986CY00,3,3,1,0,388000,
594,0201010010000010010,090,20020101,47000,1986CY00,3,3,1,0,320000,
595,0201010010000010010,090,20020101,01000,1987CY00,3,3,1,0,1150000,
596,0201010010000010010,090,20020101,02000,1987CY00,3,3,1,0,321000,
597,0201010010000010010,090,20020101,03000,1987CY00,3,3,1,0,294000,
598,0201010010000010010,090,20020101,04000,1987CY00,3,3,1,0,470000,
599,0201010010000010010,090,20020101,05000,1987CY00,3,3,1,0,240000,
600,0201010010000010010,090,20020101,06000,1987CY00,3,3,1,0,249000,
601,0201010010000010010,090,20020101,07000,1987CY00,3,3,1,0,449000,
602,0201010010000010010,090,20020101,08000,1987CY00,3,3,1,0,604000,
603,0201010010000010010,090,20020101,09000,1987CY00,3,3,1,0,411000,
604,0201010010000010010,090,20020101,10000,1987CY00,3,3,1,0,404000,
605,0201010010000010010,090,20020101,11000,1987CY00,3,3,1,0,1299000,
606,0201010010000010010,090,20020101,12000,1987CY00,3,3,1,0,1129000,
607,0201010010000010010,090,20020101,13000,1987CY00,3,3,1,0,1991000,
608,0201010010000010010,090,20020101,14000,1987CY00,3,3,1,0,1502000,
609,0201010010000010010,090,20020101,15000,1987CY00,3,3,1,0,503000,
610,0201010010000010010,090,20020101,16000,1987CY00,3,3,1,0,220000,
611,0201010010000010010,090,20020101,17000,1987CY00,3,3,1,0,241000,
612,0201010010000010010,090,20020101,18000,1987CY00,3,3,1,0,169000,
613,0201010010000010010,090,20020101,19000,1987CY00,3,3,1,0,167000,
614,0201010010000010010,090,20020101,20000,1987CY00,3,3,1,0,428000,
615,0201010010000010010,090,20020101,21000,1987CY00,3,3,1,0,425000,
616,0201010010000010010,090,20020101,22000,1987CY00,3,3,1,0,758000,
617,0201010010000010010,090,20020101,23000,1987CY00,3,3,1,0,1370000,
618,0201010010000010010,090,20020101,24000,1987CY00,3,3,1,0,355000,
619,0201010010000010010,090,20020101,25000,1987CY00,3,3,1,0,263000,
620,0201010010000010010,090,20020101,26000,1987CY00,3,3,1,0,508000,
621,0201010010000010010,090,20020101,27000,1987CY00,3,3,1,0,1724000,
622,0201010010000010010,090,20020101,28000,1987CY00,3,3,1,0,1085000,
623,0201010010000010010,090,20020101,29000,1987CY00,3,3,1,0,278000,
624,0201010010000010010,090,20020101,30000,1987CY00,3,3,1,0,212000,
625,0201010010000010010,090,20020101,31000,1987CY00,3,3,1,0,127000,
626,0201010010000010010,090,20020101,32000,1987CY00,3,3,1,0,157000,
627,0201010010000010010,090,20020101,33000,1987CY00,3,3,1,0,390000,
628,0201010010000010010,090,20020101,34000,1987CY00,3,3,1,0,584000,
629,0201010010000010010,090,20020101,35000,1987CY00,3,3,1,0,314000,
630,0201010010000010010,090,20020101,36000,1987CY00,3,3,1,0,163000,
631,0201010010000010010,090,20020101,37000,1987CY00,3,3,1,0,205000,
632,0201010010000010010,090,20020101,38000,1987CY00,3,3,1,0,310000,
633,0201010010000010010,090,20020101,39000,1987CY00,3,3,1,0,160000,
634,0201010010000010010,090,20020101,40000,1987CY00,3,3,1,0,991000,
635,0201010010000010010,090,20020101,41000,1987CY00,3,3,1,0,191000,
636,0201010010000010010,090,20020101,42000,1987CY00,3,3,1,0,345000,
637,0201010010000010010,090,20020101,43000,1987CY00,3,3,1,0,380000,
638,0201010010000010010,090,20020101,44000,1987CY00,3,3,1,0,255000,
639,0201010010000010010,090,20020101,45000,1987CY00,3,3,1,0,260000,
640,0201010010000010010,090,20020101,46000,1987CY00,3,3,1,0,383000,
641,0201010010000010010,090,20020101,47000,1987CY00,3,3,1,0,316000,
642,0201010010000010010,090,20020101,01000,1988CY00,3,3,1,0,1112000,
643,0201010010000010010,090,20020101,02000,1988CY00,3,3,1,0,310000,
644,0201010010000010010,090,20020101,03000,1988CY00,3,3,1,0,286000,
645,0201010010000010010,090,20020101,04000,1988CY00,3,3,1,0,460000,
646,0201010010000010010,090,20020101,05000,1988CY00,3,3,1,0,234000,
647,0201010010000010010,090,20020101,06000,1988CY00,3,3,1,0,244000,
648,0201010010000010010,090,20020101,07000,1988CY00,3,3,1,0,440000,
649,0201010010000010010,090,20020101,08000,1988CY00,3,3,1,0,589000,
650,0201010010000010010,090,20020101,09000,1988CY00,3,3,1,0,400000,
651,0201010010000010010,090,20020101,10000,1988CY00,3,3,1,0,391000,
652,0201010010000010010,090,20020101,11000,1988CY00,3,3,1,0,1254000,
653,0201010010000010010,090,20020101,12000,1988CY00,3,3,1,0,1095000,
654,0201010010000010010,090,20020101,13000,1988CY00,3,3,1,0,1918000,
655,0201010010000010010,090,20020101,14000,1988CY00,3,3,1,0,1453000,
656,0201010010000010010,090,20020101,15000,1988CY00,3,3,1,0,489000,
657,0201010010000010010,090,20020101,16000,1988CY00,3,3,1,0,211000,
658,0201010010000010010,090,20020101,17000,1988CY00,3,3,1,0,234000,
659,0201010010000010010,090,20020101,18000,1988CY00,3,3,1,0,164000,
660,0201010010000010010,090,20020101,19000,1988CY00,3,3,1,0,163000,
661,0201010010000010010,090,20020101,20000,1988CY00,3,3,1,0,416000,
662,0201010010000010010,090,20020101,21000,1988CY00,3,3,1,0,412000,
663,0201010010000010010,090,20020101,22000,1988CY00,3,3,1,0,736000,
664,0201010010000010010,090,20020101,23000,1988CY00,3,3,1,0,1325000,
665,0201010010000010010,090,20020101,24000,1988CY00,3,3,1,0,344000,
666,0201010010000010010,090,20020101,25000,1988CY00,3,3,1,0,259000,
667,0201010010000010010,090,20020101,26000,1988CY00,3,3,1,0,490000,
668,0201010010000010010,090,20020101,27000,1988CY00,3,3,1,0,1653000,
669,0201010010000010010,090,20020101,28000,1988CY00,3,3,1,0,1047000,
670,0201010010000010010,090,20020101,29000,1988CY00,3,3,1,0,271000,
671,0201010010000010010,090,20020101,30000,1988CY00,3,3,1,0,204000,
672,0201010010000010010,090,20020101,31000,1988CY00,3,3,1,0,124000,
673,0201010010000010010,090,20020101,32000,1988CY00,3,3,1,0,153000,
674,0201010010000010010,090,20020101,33000,1988CY00,3,3,1,0,378000,
675,0201010010000010010,090,20020101,34000,1988CY00,3,3,1,0,564000,
676,0201010010000010010,090,20020101,35000,1988CY00,3,3,1,0,302000,
677,0201010010000010010,090,20020101,36000,1988CY00,3,3,1,0,159000,
678,0201010010000010010,090,20020101,37000,1988CY00,3,3,1,0,198000,
679,0201010010000010010,090,20020101,38000,1988CY00,3,3,1,0,300000,
680,0201010010000010010,090,20020101,39000,1988CY00,3,3,1,0,155000,
681,0201010010000010010,090,20020101,40000,1988CY00,3,3,1,0,965000,
682,0201010010000010010,090,20020101,41000,1988CY00,3,3,1,0,186000,
683,0201010010000010010,090,20020101,42000,1988CY00,3,3,1,0,335000,
684,0201010010000010010,090,20020101,43000,1988CY00,3,3,1,0,372000,
685,0201010010000010010,090,20020101,44000,1988CY00,3,3,1,0,247000,
686,0201010010000010010,090,20020101,45000,1988CY00,3,3,1,0,254000,
687,0201010010000010010,090,20020101,46000,1988CY00,3,3,1,0,375000,
688,0201010010000010010,090,20020101,47000,1988CY00,3,3,1,0,311000,
689,0201010010000010010,090,20020101,01000,1989CY00,3,3,1,0,1074000,
690,0201010010000010010,090,20020101,02000,1989CY00,3,3,1,0,300000,
691,0201010010000010010,090,20020101,03000,1989CY00,3,3,1,0,276000,
692,0201010010000010010,090,20020101,04000,1989CY00,3,3,1,0,451000,
693,0201010010000010010,090,20020101,05000,1989CY00,3,3,1,0,226000,
694,0201010010000010010,090,20020101,06000,1989CY00,3,3,1,0,239000,
695,0201010010000010010,090,20020101,07000,1989CY00,3,3,1,0,430000,
696,0201010010000010010,090,20020101,08000,1989CY00,3,3,1,0,575000,
697,0201010010000010010,090,20020101,09000,1989CY00,3,3,1,0,388000,
698,0201010010000010010,090,20020101,10000,1989CY00,3,3,1,0,378000,
699,0201010010000010010,090,20020101,11000,1989CY00,3,3,1,0,1211000,
700,0201010010000010010,090,20020101,12000,1989CY00,3,3,1,0,1060000,
701,0201010010000010010,090,20020101,13000,1989CY00,3,3,1,0,1845000,
702,0201010010000010010,090,20020101,14000,1989CY00,3,3,1,0,1402000,
703,0201010010000010010,090,20020101,15000,1989CY00,3,3,1,0,474000,
704,0201010010000010010,090,20020101,16000,1989CY00,3,3,1,0,203000,
705,0201010010000010010,090,20020101,17000,1989CY00,3,3,1,0,228000,
706,0201010010000010010,090,20020101,18000,1989CY00,3,3,1,0,160000,
707,0201010010000010010,090,20020101,19000,1989CY00,3,3,1,0,159000,
708,0201010010000010010,090,20020101,20000,1989CY00,3,3,1,0,403000,
709,0201010010000010010,090,20020101,21000,1989CY00,3,3,1,0,397000,
710,0201010010000010010,090,20020101,22000,1989CY00,3,3,1,0,711000,
711,0201010010000010010,090,20020101,23000,1989CY00,3,3,1,0,1279000,
712,0201010010000010010,090,20020101,24000,1989CY00,3,3,1,0,334000,
713,0201010010000010010,090,20020101,25000,1989CY00,3,3,1,0,253000,
714,0201010010000010010,090,20020101,26000,1989CY00,3,3,1,0,471000,
715,0201010010000010010,090,20020101,27000,1989CY00,3,3,1,0,1584000,
716,0201010010000010010,090,20020101,28000,1989CY00,3,3,1,0,1012000,
717,0201010010000010010,090,20020101,29000,1989CY00,3,3,1,0,264000,
718,0201010010000010010,090,20020101,30000,1989CY00,3,3,1,0,197000,
719,0201010010000010010,090,20020101,31000,1989CY00,3,3,1,0,121000,
720,0201010010000010010,090,20020101,32000,1989CY00,3,3,1,0,148000,
721,0201010010000010010,090,20020101,33000,1989CY00,3,3,1,0,365000,
722,0201010010000010010,090,20020101,34000,1989CY00,3,3,1,0,545000,
723,0201010010000010010,090,20020101,35000,1989CY00,3,3,1,0,291000,
724,0201010010000010010,090,20020101,36000,1989CY00,3,3,1,0,154000,
725,0201010010000010010,090,20020101,37000,1989CY00,3,3,1,0,191000,
726,0201010010000010010,090,20020101,38000,1989CY00,3,3,1,0,290000,
727,0201010010000010010,090,20020101,39000,1989CY00,3,3,1,0,149000,
728,0201010010000010010,090,20020101,40000,1989CY00,3,3,1,0,938000,
729,0201010010000010010,090,20020101,41000,1989CY00,3,3,1,0,181000,
730,0201010010000010010,090,20020101,42000,1989CY00,3,3,1,0,324000,
731,0201010010000010010,090,20020101,43000,1989CY00,3,3,1,0,364000,
732,0201010010000010010,090,20020101,44000,1989CY00,3,3,1,0,239000,
733,0201010010000010010,090,20020101,45000,1989CY00,3,3,1,0,246000,
734,0201010010000010010,090,20020101,46000,1989CY00,3,3,1,0,367000,
735,0201010010000010010,090,20020101,47000,1989CY00,3,3,1,0,306000,
736,0201010010000010010,090,20020101,01000,1990CY00,3,3,1,0,1034251,
737,0201010010000010010,090,20020101,02000,1990CY00,3,3,1,0,289082,
738,0201010010000010010,090,20020101,03000,1990CY00,3,3,1,0,269810,
739,0201010010000010010,090,20020101,04000,1990CY00,3,3,1,0,439313,
740,0201010010000010010,090,20020101,05000,1990CY00,3,3,1,0,219637,
741,0201010010000010010,090,20020101,06000,1990CY00,3,3,1,0,233824,
742,0201010010000010010,090,20020101,07000,1990CY00,3,3,1,0,422064,
743,0201010010000010010,090,20020101,08000,1990CY00,3,3,1,0,559033,
744,0201010010000010010,090,20020101,09000,1990CY00,3,3,1,0,380087,
745,0201010010000010010,090,20020101,10000,1990CY00,3,3,1,0,368080,
746,0201010010000010010,090,20020101,11000,1990CY00,3,3,1,0,1196946,
747,0201010010000010010,090,20020101,12000,1990CY00,3,3,1,0,1034308,
748,0201010010000010010,090,20020101,13000,1990CY00,3,3,1,0,1727479,
749,0201010010000010010,090,20020101,14000,1990CY00,3,3,1,0,1375769,
750,0201010010000010010,090,20020101,15000,1990CY00,3,3,1,0,462559,
751,0201010010000010010,090,20020101,16000,1990CY00,3,3,1,0,195598,
752,0201010010000010010,090,20020101,17000,1990CY00,3,3,1,0,215171,
753,0201010010000010010,090,20020101,18000,1990CY00,3,3,1,0,155998,
754,0201010010000010010,090,20020101,19000,1990CY00,3,3,1,0,155849,
755,0201010010000010010,090,20020101,20000,1990CY00,3,3,1,0,392889,
756,0201010010000010010,090,20020101,21000,1990CY00,3,3,1,0,387665,
757,0201010010000010010,090,20020101,22000,1990CY00,3,3,1,0,694558,
758,0201010010000010010,090,20020101,23000,1990CY00,3,3,1,0,1236783,
